ID	Description	pvalue	p.adjust	ES	NES	size	leadingEdge
GO:0070096	mitochondrial outer membrane translocase complex assembly [biological_process]	0.910194174757282	1	0.263491546612842	0.634048612779927	9	YLR099W-A/YOL026C/YMR060C/YOL009C
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay [biological_process]	0.870175438596491	1	-0.30094398070821	-0.633151095196387	8	YGR195W/YMR080C/YHR077C/YGL213C
GO:0000001	mitochondrion inheritance [biological_process]	0.966565349544073	1	0.206634244293902	0.633096802392331	22	YDR150W/YLL001W/YOR326W/YML104C/YNL304W/YDL029W/YOL009C/YMR072W/YDL239C/YOR147W/YMR275C/YHR194W
GO:2001209	positive regulation of transcription elongation by RNA polymerase I [biological_process]	0.886440677966102	1	-0.29205725674871	-0.62959153858581	9	YML010W/YNL139C/YFL023W
GO:0090083	regulation of inclusion body assembly [biological_process]	0.924024640657084	1	0.418370247307769	0.62919621454427	2	YLL040C
GO:0090297	positive regulation of mitochondrial DNA replication [biological_process]	0.904967602591793	1	0.380859274195669	0.628764902965719	3	YAL015C/YCR028C-A
GO:0090141	positive regulation of mitochondrial fission [biological_process]	0.901162790697675	1	-0.420996818663839	-0.628400283281777	2	YDL192W/YNL138W
GO:0034063	stress granule assembly [biological_process]	0.906821963394343	1	-0.2780437312006	-0.62780834156977	11	YGR162W/YNL016W/YDL160C/YNL139C
GO:0016197	endosomal transport [biological_process]	0.879406307977737	1	-0.393002359703899	-0.627526005656506	3	YLR083C/YIL105C
GO:0006367	transcription initiation at RNA polymerase II promoter [biological_process]	0.933333333333333	1	0.241998042558266	0.626942439290125	12	YGR186W/YDR079C-A/YOR194C/YER022W/YKL058W
GO:0006020	inositol metabolic process [biological_process]	0.903100775193798	1	-0.41959208322814	-0.626303506996078	2	YOL032W
GO:1903341	regulation of meiotic DNA double-strand break formation [biological_process]	0.903100775193798	1	-0.419229409685401	-0.625762162864977	2	YHR119W/YPL138C
GO:0000147	actin cortical patch assembly [biological_process]	0.906821963394343	1	-0.276961706349058	-0.625365185507051	11	YLR206W/YDL161W/YIR006C/YLL038C/YNL243W/YBR108W/YBL007C
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay [biological_process]	0.933333333333333	1	0.241378853313552	0.625338310548587	12	YLR442C/YGR122W/YLR398C/YPL042C/YLR021W
GO:0030162	regulation of proteolysis [biological_process]	0.90891472868217	1	-0.413284394460847	-0.616888344618365	2	YNL015W
GO:0030163	protein catabolic process [biological_process]	0.921221864951768	1	-0.259959766413929	-0.615049445260436	15	YHR052W/YNL123W/YNL311C/YMR247C/YNL045W
GO:0006611	protein export from nucleus [biological_process]	0.912897822445561	1	-0.270933954210571	-0.614863741780166	12	YDR361C
GO:0061188	negative regulation of rDNA heterochromatin formation [biological_process]	0.935185185185185	1	0.265162710568814	0.614847662867477	8	YOL004W/YBR095C/YAL013W/YMR263W
GO:0051654	establishment of mitochondrion localization [biological_process]	0.908256880733945	1	-0.352254803193674	-0.612230078037574	4	YLR370C/YJR091C
GO:0035269	protein O-linked glycosylation via mannose [biological_process]	0.932038834951456	1	0.253916587898605	0.611008066059437	9	YMR200W
GO:0007264	small GTPase-mediated signal transduction [biological_process]	0.9375	1	0.263448762969292	0.610873436349794	8	YDR379W/YGR152C/YLR371W/YNL090W
GO:0007091	metaphase/anaphase transition of mitotic cell cycle [biological_process]	0.910852713178295	1	-0.408978437610463	-0.610461064447537	2	YNL172W/YLR127C
GO:0070124	mitochondrial translational initiation [biological_process]	0.932038834951456	1	0.253406476729782	0.609780568315721	9	YDR336W/YPL005W/YMR282C/YOR354C/YBL090W/YPL118W/YLR204W/YJL131C/YDR494W
GO:0006814	sodium ion transport [biological_process]	0.89239332096475	1	-0.381474279653527	-0.609118558860641	3	YDR040C/YNL321W/YDR038C
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c [biological_process]	0.945137157107232	1	0.243327231405188	0.608032238799426	11	YJL166W/YFR033C/YHR001W-A/YJR048W
GO:0045910	negative regulation of DNA recombination [biological_process]	0.921658986175115	1	0.295012380615494	0.607286633399303	6	YPL127C/YBR279W/YLR418C/YDL042C/YJL092W/YOL115W
GO:0000372	Group I intron splicing [biological_process]	0.9375	1	0.261291173912177	0.605870513478966	8	YPR134W
GO:0048313	Golgi inheritance [biological_process]	0.916849015317287	1	0.338111856938278	0.605837958246049	4	YOR326W/YNL304W
GO:0006081	aldehyde metabolic process [biological_process]	0.889473684210526	1	-0.286839284195128	-0.603476456003887	8	YPL088W/YMR318C
GO:0000425	pexophagy [biological_process]	0.903169014084507	1	-0.309365300819664	-0.60236554893786	6	YBR127C
GO:0015798	myo-inositol transport [biological_process]	0.918604651162791	1	-0.403512310025531	-0.602302057133117	2	YDR497C
GO:0031440	regulation of mRNA 3'-end processing [biological_process]	0.918604651162791	1	-0.402792506185931	-0.601227642988736	2	YGL043W/YGR116W
GO:0048309	endoplasmic reticulum inheritance [biological_process]	0.924623115577889	1	-0.264581927806642	-0.600448307088764	12	YDL204W/YPR028W
GO:0032968	positive regulation of transcription elongation by RNA polymerase II [biological_process]	0.96373779637378	1	-0.207294663190424	-0.59963098485869	40	YBR034C/YNR052C/YCR093W/YML010W/YCR052W/YOR259C/YIL038C/YAL021C/YPR161C/YDL108W
GO:1905168	positive regulation of double-strand break repair via homologous recombination [biological_process]	0.918604651162791	1	-0.401708806956204	-0.599610060924543	2	YLR399C
GO:0016479	negative regulation of transcription by RNA polymerase I [biological_process]	0.94212962962963	1	0.258494564305699	0.59938585778659	8	YDL076C/YOL004W
GO:0006995	cellular response to nitrogen starvation [biological_process]	0.920704845814978	1	0.30929450935832	0.598993918643174	5	YPR025C/YGL180W
GO:0007032	endosome organization [biological_process]	0.923963133640553	1	0.290413866289353	0.597820534797155	6	YLR408C/YGL079W/YDR357C/YKL061W/YNL086W/YEL005C
GO:0043200	response to amino acid [biological_process]	0.922246220302376	1	0.361980038098478	0.597596957593281	3	YJL156C
GO:0045893	positive regulation of DNA-templated transcription [biological_process]	0.958024691358025	1	0.230332029217631	0.596719389618937	12	YDR463W
GO:0006353	DNA-templated transcription termination [biological_process]	0.928934010152284	1	-0.26916671133189	-0.593607754083397	10	YBR143C
GO:0006071	glycerol metabolic process [biological_process]	0.924770642201835	1	-0.341407355021216	-0.593376867290918	4	YOL059W/YIL155C/YHL032C/YPL180W
GO:0061013	regulation of mRNA catabolic process [biological_process]	0.932170542635659	1	-0.395960405747282	-0.591029718299701	2	YNL197C
GO:0016241	regulation of macroautophagy [biological_process]	0.928725701943845	1	0.357064752784865	0.589482257223204	3	YBL078C/YJL164C
GO:0006474	N-terminal protein amino acid acetylation [biological_process]	0.931718061674009	1	0.303454505984249	0.587683900521023	5	YHR013C/YDL040C
GO:0031990	mRNA export from nucleus in response to heat stress [biological_process]	0.946601941747573	1	0.244027605733498	0.587211874097332	9	YDL088C/YML103C/YAR002W/YKL057C/YKL068W/YDL116W/YLR335W/YKR082W/YDR192C
GO:0007007	inner mitochondrial membrane organization [biological_process]	0.931718061674009	1	0.302507205755938	0.585849315493746	5	YPR140W
GO:0045332	phospholipid translocation [biological_process]	0.925864909390445	1	-0.252738896387946	-0.582813311153159	13	YOR049C/YDR093W/YNL323W
GO:0042823	pyridoxal 5'-phosphate biosynthetic process [biological_process]	0.932170542635659	1	-0.390243902439024	-0.582496988029456	2	YNR027W/YEL029C
GO:0007534	gene conversion at mating-type locus [biological_process]	0.923357664233577	1	-0.31183179121869	-0.582281723017441	5	YDL227C
GO:0035542	regulation of SNARE complex assembly [biological_process]	0.911971830985916	1	-0.298195967456668	-0.580617726526474	6	YDR080W/YLR396C/YMR231W/YLR148W/YPL045W/YDL077C
GO:0099022	vesicle tethering [biological_process]	0.911971830985916	1	-0.298195967456668	-0.580617726526474	6	YDR080W/YLR396C/YMR231W/YLR148W/YPL045W/YDL077C
GO:0006148	inosine catabolic process [biological_process]	0.960985626283368	1	0.385295157299399	0.579453859386619	2	YLR209C/YMR278W
GO:0046115	guanosine catabolic process [biological_process]	0.960985626283368	1	0.385295157299399	0.579453859386619	2	YLR209C/YMR278W
GO:0071454	cellular response to anoxia [biological_process]	0.916512059369202	1	-0.361852572034647	-0.577787622793203	3	YHL027W/YEL047C/YOR271C
GO:0046513	ceramide biosynthetic process [biological_process]	0.934354485776805	1	0.322033073062784	0.577027558982272	4	YBR183W
GO:0031107	septin ring disassembly [biological_process]	0.960985626283368	1	0.382180942671267	0.57477032352835	2	YLR314C
GO:0033262	regulation of nuclear cell cycle DNA replication [biological_process]	0.941284403669725	1	-0.33057187525594	-0.574544458017502	4	YLR113W
GO:0090153	regulation of sphingolipid biosynthetic process [biological_process]	0.922077922077922	1	-0.359803970527193	-0.574516521006121	3	YJR066W
GO:0032456	endocytic recycling [biological_process]	0.917253521126761	1	-0.295029041339547	-0.574451400878669	6	YPL183C
GO:0042176	regulation of protein catabolic process [biological_process]	0.941860465116279	1	-0.384660812687839	-0.574163397309299	2	YDL079C
GO:0044779	meiotic spindle checkpoint signaling [biological_process]	0.963039014373717	1	0.381406857546836	0.573606159888222	2	YPL209C/YDL028C
GO:0051469	vesicle fusion with vacuole [biological_process]	0.941860465116279	1	-0.383174266525274	-0.571944506362256	2	YLR396C/YOR106W
GO:0000389	mRNA 3'-splice site recognition [biological_process]	0.93304535637149	1	0.344861573327413	0.569335889608441	3	YJR050W
GO:0006997	nucleus organization [biological_process]	0.944954128440367	1	-0.327180385971372	-0.568649941518283	4	YOR185C/YGL097W
GO:1904750	negative regulation of protein localization to nucleolus [biological_process]	0.932142857142857	1	-0.281266584114629	-0.568289442295442	7	YDR523C/YHR152W/YMR001C/YML064C/YGR098C/YAR019C/YGR230W
GO:0071545	inositol phosphate catabolic process [biological_process]	0.963039014373717	1	0.376405213472725	0.56608407738312	2	YDR287W
GO:0007000	nucleolus organization [biological_process]	0.963039014373717	1	0.375869381835011	0.565278228400665	2	YKR010C
GO:0070873	regulation of glycogen metabolic process [biological_process]	0.93304535637149	1	0.341670092905971	0.564067038320144	3	YER133W/YDR099W
GO:0016579	protein deubiquitination [biological_process]	0.951768488745981	1	-0.238381341733048	-0.563996167621936	15	YPL072W/YNR051C/YJL197W/YER151C/YDL122W
GO:2000221	negative regulation of pseudohyphal growth [biological_process]	0.92280701754386	1	-0.26801117727577	-0.563864311283755	8	YPL049C/YIL131C/YDR043C
GO:0006497	protein lipidation [biological_process]	0.947674418604651	1	-0.374891408773605	-0.559581110899907	2	YPL100W
GO:0042307	positive regulation of protein import into nucleus [biological_process]	0.933209647495362	1	-0.349867223038524	-0.55865003240417	3	YNL055C
GO:0009268	response to pH [biological_process]	0.951550387596899	1	-0.373630258041711	-0.557698656111535	2	YDR040C/YCR032W
GO:0071586	CAAX-box protein processing [biological_process]	0.965092402464066	1	0.370191591969219	0.556739275371565	2	YJR117W
GO:0043709	cell adhesion involved in single-species biofilm formation [biological_process]	0.95045871559633	1	-0.319699915675147	-0.555648645661722	4	YIL084C/YDR043C
GO:0061015	snRNA import into nucleus [biological_process]	0.953488372093023	1	-0.372216330858961	-0.555588159778095	2	YOR160W/YGL238W
GO:0060988	lipid tube assembly [biological_process]	0.946004319654428	1	0.335202171366047	0.553389073163517	3	YKR001C
GO:0046713	borate transport [biological_process]	0.967145790554415	1	0.366643359067901	0.551403009888546	2	YNL275W
GO:1990115	RNA polymerase III assembly [biological_process]	0.967145790554415	1	0.365535128875926	0.549736318133762	2	YDL189W
GO:0031397	negative regulation of protein ubiquitination [biological_process]	0.944700460829493	1	0.265996876460023	0.547557859311257	6	YPL267W
GO:1990456	mitochondrion-endoplasmic reticulum membrane tethering [biological_process]	0.947080291970803	1	-0.293015030946065	-0.547145294014069	5	YLL006W/YAL048C/YAL010C/YOL009C/YGL219C
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay [biological_process]	0.935087719298246	1	-0.258437508100991	-0.54372242604387	8	YDR266C/YDR370C/YKL090W/YGL173C
GO:0046856	phosphatidylinositol dephosphorylation [biological_process]	0.95	1	-0.268030032652853	-0.541545446126092	7	YKL212W
GO:0008156	negative regulation of DNA replication [biological_process]	0.958963282937365	1	0.327762702826236	0.541107170026381	3	YLR442C
GO:0032790	ribosome disassembly [biological_process]	0.945422535211268	1	-0.277156378734751	-0.539651518046319	6	YDR091C
GO:0070583	spore membrane bending pathway [biological_process]	0.958963282937365	1	0.326353090195223	0.538780024518294	3	YML066C
GO:0045016	mitochondrial magnesium ion transmembrane transport [biological_process]	0.967145790554415	1	0.358077570460288	0.5385207320469	2	YPL060W
GO:0031578	mitotic spindle orientation checkpoint signaling [biological_process]	0.959807073954984	1	-0.22687368870295	-0.536769740586525	15	YBR158W
GO:0007346	regulation of mitotic cell cycle [biological_process]	0.965137614678899	1	-0.308833840053418	-0.536763059814378	4	YKR072C/YBR135W
GO:0009450	GABA catabolic process [biological_process]	0.963282937365011	1	0.323493017500442	0.534058298011287	3	YBR006W/YDL170W/YGR019W
GO:0006097	glyoxylate cycle [biological_process]	0.955426356589147	1	-0.356309650053022	-0.531845076026895	2	YNL117W/YER065C
GO:0006231	dTMP biosynthetic process [biological_process]	0.955426356589147	1	-0.355991021625137	-0.531369475771814	2	YHR144C
GO:0032186	cellular bud neck septin ring organization [biological_process]	0.959276018099547	1	0.237513844242411	0.529501639110169	7	YHR115C/YDL225W/YBL105C
GO:0000723	telomere maintenance [biological_process]	0.986033519553073	1	-0.184528950419389	-0.528040073300689	37	YKL054C/YLR150W/YMR186W/YLR052W/YNL216W/YBL032W
GO:0032233	positive regulation of actin filament bundle assembly [biological_process]	0.969199178644764	1	0.350805534149339	0.527584156732759	2	YFR016C
GO:0048255	mRNA stabilization [biological_process]	0.974311926605505	1	-0.303538179777812	-0.52755903342666	4	YBL032W
GO:0046281	cinnamic acid catabolic process [biological_process]	0.955426356589147	1	-0.353015902231012	-0.526928668176167	2	YDR539W
GO:0006635	fatty acid beta-oxidation [biological_process]	0.960714285714286	1	-0.25968512294357	-0.524684843578433	7	YPR128C/YGL205W/YLR284C/YDL078C/YKR009C/YOR180C/YNL009W
GO:0051382	kinetochore assembly [biological_process]	0.974537037037037	1	0.225937721160651	0.523894477889563	8	YOR057W/YDL139C/YKL089W/YDR254W/YJL081C/YDR328C/YKL049C/YMR094W
GO:0051123	RNA polymerase II preinitiation complex assembly [biological_process]	0.996774193548387	1	0.164891983409363	0.523237355462497	27	YGR274C/YMR112C/YDR145W/YML098W/YHR041C/YOR194C/YER022W/YMR172W/YMR236W/YDL005C/YKL058W/YDR167W
GO:0010795	regulation of ubiquinone biosynthetic process [biological_process]	0.959302325581395	1	-0.349593495934959	-0.521820218443054	2	YER125W/YLL013C
GO:0032786	positive regulation of DNA-templated transcription, elongation [biological_process]	0.977981651376147	1	-0.298267326732673	-0.518398122796364	4	YMR228W/YML112W/YKL139W/YJL006C
