tx_id	gene_id
YBR260C_id003	YBR260C
YBR261C_id001	YBR261C
YBR261C_id002	YBR261C
YBR262C_id001	YBR262C
YBR262C_id003	YBR262C
YBR263W_id002	YBR263W
YBR263W_id001	YBR263W
YBR264C_id002	YBR264C
YBR264C_id001	YBR264C
YBR265W_id001	YBR265W
YBR265W_id002	YBR265W
YBR267W_id001	YBR267W
YBR267W_id003	YBR267W
YBR266C_mRNA	YBR266C
YBR268W_id001	YBR268W
YBR268W_id004	YBR268W
YBR269C_id001	YBR269C
YBR269C_id002	YBR269C
YBR270C_id001	YBR270C
YBR271W_id002	YBR271W
YBR271W_id001	YBR271W
YBR272C_id002	YBR272C
YBR272C_id001	YBR272C
YBR273C_id003	YBR273C
YBR273C_id001	YBR273C
YBR274W_id001	YBR274W
YBR274W_id002	YBR274W
YBR275C_mRNA	YBR275C
YBR276C_id001	YBR276C
YBR276C_id002	YBR276C
YBR277C_mRNA	YBR277C
YBR278W_id007	YBR278W
YBR278W_id001	YBR278W
YBR279W_id001	YBR279W
YBR279W_id006	YBR279W
YBR280C_id005	YBR280C
YBR280C_id001	YBR280C
YBR281C_id001	YBR281C
YBR281C_id002	YBR281C
YBR282W_id001	YBR282W
YBR282W_id002	YBR282W
YBR283C_id002	YBR283C
YBR283C_id001	YBR283C
YBR284W_mRNA	YBR284W
YBR285W_id001	YBR285W
YBR285W_id004	YBR285W
YBR286W_id001	YBR286W
YBR286W_id004	YBR286W
YBR287W_id001	YBR287W
YBR287W_id003	YBR287W
YBR288C_id001	YBR288C
YBR288C_id002	YBR288C
YBR289W_id001	YBR289W
YBR289W_id004	YBR289W
YBR290W_id001	YBR290W
YBR290W_id005	YBR290W
YBR291C_id002	YBR291C
YBR291C_id001	YBR291C
YBR292C_mRNA	YBR292C
YBR293W_mRNA	YBR293W
YBR294W_mRNA	YBR294W
YBR295W_mRNA	YBR295W
YBR296C_id001	YBR296C
YBR297W_id001	YBR297W
YBR297W_id022	YBR297W
YBR296C-A_mRNA	YBR296C-A
YBR298C_id019	YBR298C
YBR298C_id001	YBR298C
YBR298C-A_mRNA	YBR298C-A
YBR299W_id001	YBR299W
YBR299W_id002	YBR299W
YBR300C_id001	YBR300C
YBR301W_mRNA	YBR301W
YBR302C_mRNA	YBR302C
YCL076W_mRNA	YCL076W
YCL073C_mRNA	YCL073C
YCL069W_mRNA	YCL069W
YCL068C_mRNA	YCL068C
YCL067C_mRNA	YCL067C
YCL066W_mRNA	YCL066W
YCL065W_mRNA	YCL065W
YCL064C_id001	YCL064C
YCL064C_id002	YCL064C
YCL063W_id001	YCL063W
YCL063W_id003	YCL063W
YCL061C_mRNA	YCL061C
YCL059C_id001	YCL059C
YCL059C_id002	YCL059C
YCL058C_mRNA	YCL058C
YCL058W-A_id004	YCL058W-A
YCL058W-A_id001	YCL058W-A
YCL057C-A_id001	YCL057C-A
YCL057C-A_id004	YCL057C-A
YCL057W_id003	YCL057W
YCL057W_id001	YCL057W
YCL056C_id001	YCL056C
YCL056C_id002	YCL056C
YCL055W_id001	YCL055W
YCL055W_id004	YCL055W
YCL054W-A_mRNA	YCL054W-A
YCL054W_id001	YCL054W
YCL054W_id002	YCL054W
YCL052C_id001	YCL052C
YCL052C_id002	YCL052C
YCL051W_id002	YCL051W
YCL051W_id001	YCL051W
YCL050C_id001	YCL050C
YCL050C_id003	YCL050C
YCL049C_id001	YCL049C
YCL048W-A_mRNA	YCL048W-A
YCL048W_mRNA	YCL048W
YCL047C_id001	YCL047C
YCL047C_id003	YCL047C
YCL045C_id002	YCL045C
YCL045C_id001	YCL045C
YCL046W_mRNA	YCL046W
YCL044C_id003	YCL044C
YCL044C_id001	YCL044C
YCL043C_id001	YCL043C
YCL043C_id003	YCL043C
YCL041C_mRNA	YCL041C
YCL042W_mRNA	YCL042W
YCL040W_id002	YCL040W
YCL040W_id001	YCL040W
YCL039W_id001	YCL039W
YCL039W_id003	YCL039W
YCL038C_id001	YCL038C
YCL038C_id002	YCL038C
YCL037C_id001	YCL037C
YCL037C_id005	YCL037C
YCL036W_id002	YCL036W
YCL036W_id001	YCL036W
YCL035C_id001	YCL035C
YCL035C_id004	YCL035C
YCL034W_id001	YCL034W
YCL034W_id004	YCL034W
YCL033C_id002	YCL033C
YCL033C_id001	YCL033C
YCL032W_id001	YCL032W
YCL032W_id002	YCL032W
YCL031C_id002	YCL031C
YCL031C_id001	YCL031C
YCL030C_id002	YCL030C
YCL030C_id001	YCL030C
YCL029C_id002	YCL029C
YCL029C_id001	YCL029C
YCL028W_id002	YCL028W
YCL028W_id001	YCL028W
YCL027W_id001	YCL027W
YCL026C-B_id002	YCL026C-B
YCL026C-B_id001	YCL026C-B
YCL026C-A_id004	YCL026C-A
YCL026C-A_id001	YCL026C-A
YCL025C_id005	YCL025C
YCL025C_id001	YCL025C
YCL023C_mRNA	YCL023C
YCL024W_mRNA	YCL024W
YCL022C_mRNA	YCL022C
YCL021W-A_id001	YCL021W-A
YCL020W	agat-transposable_element_gene-10
YCL018W_id001	YCL018W
YCL018W_id002	YCL018W
YCL017C_id001	YCL017C
YCL017C_id002	YCL017C
YCL016C_id004	YCL016C
YCL016C_id001	YCL016C
YCL014W_mRNA	YCL014W
YCL012C_id001	YCL012C
YCL012C_id004	YCL012C
YCL011C_id001	YCL011C
YCL011C_id002	YCL011C
YCL010C_id001	YCL010C
YCL010C_id004	YCL010C
YCL009C_id005	YCL009C
YCL009C_id001	YCL009C
YCL008C_id001	YCL008C
YCL008C_id002	YCL008C
YCL005W-A_id001	YCL005W-A
YCL005W-A_id003	YCL005W-A
YCL007C_mRNA	YCL007C
YCL005W_id001	YCL005W
YCL005W_id003	YCL005W
YCL004W_id001	YCL004W
YCL004W_id002	YCL004W
YCL002C_id001	YCL002C
YCL002C_id002	YCL002C
YCL001W_id001	YCL001W
YCL001W_id004	YCL001W
YCL001W-A_mRNA	YCL001W-A
YCL001W-B_mRNA	YCL001W-B
YCR001W_mRNA	YCR001W
YCR002C_id001	YCR002C
YCR002C_id005	YCR002C
YCR003W_id002	YCR003W
YCR003W_id001	YCR003W
YCR004C_id001	YCR004C
YCR004C_id004	YCR004C
YCR005C_id001	YCR005C
YCR005C_id002	YCR005C
YCR006C_id001	YCR006C
YCR007C_id002	YCR007C
YCR007C_id001	YCR007C
YCR008W_id001	YCR008W
YCR008W_id002	YCR008W
YCR009C_id001	YCR009C
YCR009C_id002	YCR009C
YCR010C_id003	YCR010C
YCR010C_id001	YCR010C
YCR011C_id003	YCR011C
YCR011C_id001	YCR011C
YCR012W_id001	YCR012W
YCR012W_id005	YCR012W
YCR013C_mRNA	YCR013C
YCR014C_mRNA	YCR014C
YCR015C_id002	YCR015C
YCR015C_id001	YCR015C
YCR016W_id002	YCR016W
YCR016W_id001	YCR016W
YCR017C_id002	YCR017C
YCR017C_id001	YCR017C
YCR018C_mRNA	YCR018C
YCR018C-A_mRNA	YCR018C-A
YCR019W_id002	YCR019W
YCR019W_id001	YCR019W
YCR020C_id001	YCR020C
YCR020C-A_id001	YCR020C-A
YCR020C-A_id002	YCR020C-A
YCR020W-B_id001	YCR020W-B
YCR020W-B_id005	YCR020W-B
YCR021C_id004	YCR021C
YCR021C_id001	YCR021C
YCR022C_id001	YCR022C
YCR022C_id002	YCR022C
YCR023C_id001	YCR023C
YCR023C_id003	YCR023C
YCR024C_id004	YCR024C
YCR024C_id001	YCR024C
YCR024C-B_id001	YCR024C-B
YCR024C-B_id003	YCR024C-B
YCR024C-A_id004	YCR024C-A
YCR024C-A_id001	YCR024C-A
YCR025C_id002	YCR025C
YCR025C_id001	YCR025C
YCR026C_id002	YCR026C
YCR026C_id001	YCR026C
YCR027C_id001	YCR027C
YCR027C_id005	YCR027C
YCR028C_id001	YCR028C
YCR028C_id002	YCR028C
YCR028C-A_id002	YCR028C-A
YCR028C-A_id001	YCR028C-A
YCR030C_id001	YCR030C
YCR030C_id005	YCR030C
YCR031C_id002	YCR031C
YCR031C_id001	YCR031C
YCR032W_mRNA	YCR032W
YCR033W_mRNA	YCR033W
YCR034W_id002	YCR034W
YCR034W_id001	YCR034W
YCR035C_id003	YCR035C
YCR035C_id001	YCR035C
YCR036W_id002	YCR036W
YCR036W_id001	YCR036W
YCR037C_id001	YCR037C
YCR038C_mRNA	YCR038C
YCR038W-A_mRNA	YCR038W-A
YCR039C_mRNA	YCR039C
YCR040W_mRNA	YCR040W
YCR041W_mRNA	YCR041W
YCR042C_mRNA	YCR042C
YCR043C_id001	YCR043C
YCR043C_id004	YCR043C
YCR044C_id001	YCR044C
YCR044C_id002	YCR044C
YCR045W-A_id001	YCR045W-A
YCR045W-A_id003	YCR045W-A
YCR045C_mRNA	YCR045C
YCR046C_id001	YCR046C
YCR047C_id001	YCR047C
YCR047C_id002	YCR047C
YCR047W-A_mRNA	YCR047W-A
YCR049C_mRNA	YCR049C
YCR048W_id001	YCR048W
YCR048W_id006	YCR048W
YCR050C_mRNA	YCR050C
YCR051W_id001	YCR051W
YCR051W_id002	YCR051W
YCR052W_id001	YCR052W
YCR052W_id002	YCR052W
YCR053W_id002	YCR053W
YCR053W_id001	YCR053W
YCR054C_id001	YCR054C
YCR054C_id003	YCR054C
YCR057C_id004	YCR057C
YCR057C_id001	YCR057C
YCR059C_id003	YCR059C
YCR059C_id001	YCR059C
YCR060W_id001	YCR060W
YCR061W_id001	YCR061W
YCR061W_id002	YCR061W
YCR063W_id001	YCR063W
YCR063W_id003	YCR063W
YCR064C_id001	YCR064C
YCR065W_id001	YCR065W
YCR065W_id003	YCR065W
YCR066W_id001	YCR066W
YCR066W_id002	YCR066W
YCR067C_id002	YCR067C
YCR067C_id001	YCR067C
YCR068W_id001	YCR068W
YCR069W_id001	YCR069W
YCR069W_id002	YCR069W
YCR071C_id003	YCR071C
YCR071C_id001	YCR071C
YCR072C_id001	YCR072C
YCR072C_id002	YCR072C
YCR073C_mRNA	YCR073C
YCR073W-A_id001	YCR073W-A
YCR073W-A_id003	YCR073W-A
YCR075C_id001	YCR075C
YCR075C_id002	YCR075C
YCR075W-A_id002	YCR075W-A
YCR075W-A_id001	YCR075W-A
YCR076C_id001	YCR076C
YCR076C_id003	YCR076C
YCR077C_id001	YCR077C
YCR077C_id002	YCR077C
YCR079W_id001	YCR079W
YCR079W_id008	YCR079W
YCR081W_mRNA	YCR081W
YCR082W_id001	YCR082W
YCR082W_id003	YCR082W
YCR081C-A_mRNA	YCR081C-A
YCR083W_id002	YCR083W
YCR083W_id001	YCR083W
YCR084C_id001	YCR084C
YCR085W_mRNA	YCR085W
YCR086W_id001	YCR086W
YCR086W_id003	YCR086W
YCR087C-A_id004	YCR087C-A
YCR087C-A_id001	YCR087C-A
YCR087W_mRNA	YCR087W
YCR088W_id001	YCR088W
YCR089W_mRNA	YCR089W
YCR090C_id002	YCR090C
YCR090C_id001	YCR090C
YCR091W_id002	YCR091W
YCR091W_id001	YCR091W
YCR092C_id001	YCR092C
YCR093W_mRNA	YCR093W
YCR094W_id001	YCR094W
YCR094W_id002	YCR094W
YCR095C_id004	YCR095C
YCR095C_id001	YCR095C
YCR095W-A_id002	YCR095W-A
YCR095W-A_id001	YCR095W-A
YCR096C_mRNA	YCR096C
YCR097W_id001	YCR097W
YCR097W_id003	YCR097W
YCR097W-A_mRNA	YCR097W-A
YCR098C_id001	YCR098C
YCR098C_id002	YCR098C
YCR099C_id001	YCR099C
YCR100C_mRNA	YCR100C
YCR101C_mRNA	YCR101C
YCR102C_id001	YCR102C
YCR102C_id002	YCR102C
YCR102W-A_mRNA	YCR102W-A
YCR104W_mRNA	YCR104W
YCR105W_mRNA	YCR105W
YCR106W_id001	YCR106W
YCR107W_mRNA	YCR107W
YCR108C_mRNA	YCR108C
YDL248W_mRNA	YDL248W
YDL247W-A_mRNA	YDL247W-A
YDL247W_mRNA	YDL247W
YDL246C_mRNA	YDL246C
YDL245C_mRNA	YDL245C
YDL244W_mRNA	YDL244W
YDL243C_id001	YDL243C
YDL243C_id003	YDL243C
YDL242W_mRNA	YDL242W
YDL241W_id001	YDL241W
YDL241W_id004	YDL241W
YDL240C-A_mRNA	YDL240C-A
YDL240W_id001	YDL240W
YDL239C_mRNA	YDL239C
YDL238C_id001	YDL238C
YDL238C_id006	YDL238C
YDL237W_id001	YDL237W
YDL237W_id002	YDL237W
YDL236W_id001	YDL236W
YDL236W_id003	YDL236W
YDL235C_id001	YDL235C
YDL235C_id003	YDL235C
YDL234C_id001	YDL234C
YDL234C_id002	YDL234C
YDL233W_id005	YDL233W
YDL233W_id001	YDL233W
YDL232W_id001	YDL232W
YDL232W_id003	YDL232W
YDL231C_mRNA	YDL231C
YDL230W_id001	YDL230W
YDL230W_id003	YDL230W
YDL229W_id001	YDL229W
YDL229W_id002	YDL229W
YDL228C_mRNA	YDL228C
YDL227C_id001	YDL227C
YDL226C_id001	YDL226C
YDL226C_id005	YDL226C
YDL225W_id002	YDL225W
YDL225W_id001	YDL225W
YDL224C_id001	YDL224C
YDL223C_mRNA	YDL223C
YDL222C_id001	YDL222C
YDL220C_id001	YDL220C
YDL221W_mRNA	YDL221W
YDL219W_id001	YDL219W
YDL219W_id003	YDL219W
YDL218W_id001	YDL218W
YDL217C_id001	YDL217C
YDL217C_id003	YDL217C
YDL216C_id001	YDL216C
YDL216C_id005	YDL216C
YDL215C_id002	YDL215C
YDL215C_id001	YDL215C
YDL214C_mRNA	YDL214C
YDL213C_id001	YDL213C
YDL213C_id003	YDL213C
YDL212W_id001	YDL212W
YDL212W_id002	YDL212W
YDL211C_id001	YDL211C
YDL211C_id005	YDL211C
YDL210W_mRNA	YDL210W
YDL209C_id002	YDL209C
YDL209C_id001	YDL209C
YDL208W_id002	YDL208W
YDL208W_id001	YDL208W
YDL207W_id001	YDL207W
YDL207W_id003	YDL207W
YDL206W_id002	YDL206W
YDL206W_id001	YDL206W
YDL205C_id001	YDL205C
YDL205C_id002	YDL205C
YDL204W_id002	YDL204W
YDL204W_id001	YDL204W
YDL203C_id001	YDL203C
YDL203C_id002	YDL203C
YDL202W_id002	YDL202W
YDL202W_id001	YDL202W
YDL201W_id001	YDL201W
YDL201W_id003	YDL201W
YDL200C_id004	YDL200C
YDL200C_id001	YDL200C
YDL199C_id001	YDL199C
YDL199C_id002	YDL199C
YDL198C_id001	YDL198C
YDL198C_id002	YDL198C
YDL197C_id001	YDL197C
YDL197C_id002	YDL197C
YDL196W_mRNA	YDL196W
YDL195W_id001	YDL195W
YDL195W_id002	YDL195W
YDL194W_mRNA	YDL194W
YDL193W_id001	YDL193W
YDL193W_id004	YDL193W
YDL192W_id002	YDL192W
YDL192W_id001	YDL192W
YDL191W_id001	YDL191W
YDL191W_id003	YDL191W
YDL190C_id001	YDL190C
YDL189W_id004	YDL189W
YDL189W_id001	YDL189W
YDL188C_id002	YDL188C
YDL188C_id001	YDL188C
YDL187C_id004	YDL187C
YDL187C_id001	YDL187C
YDL186W_id001	YDL186W
YDL185C-A_mRNA	YDL185C-A
YDL185W_id001	YDL185W
YDL185W_id003	YDL185W
YDL184C_id001	YDL184C
YDL183C_id001	YDL183C
YDL183C_id002	YDL183C
YDL182W_id001	YDL182W
YDL182W_id004	YDL182W
YDL181W_id001	YDL181W
YDL181W_id023	YDL181W
YDL180W_id004	YDL180W
YDL180W_id001	YDL180W
YDL179W_id001	YDL179W
YDL178W_id002	YDL178W
YDL178W_id001	YDL178W
YDL177C_id001	YDL177C
YDL177C_id002	YDL177C
YDL176W_id002	YDL176W
YDL176W_id001	YDL176W
YDL175C_id001	YDL175C
YDL175C_id002	YDL175C
YDL174C_id001	YDL174C
YDL173W_mRNA	YDL173W
YDL172C_mRNA	YDL172C
YDL171C_mRNA	YDL171C
YDL170W_id001	YDL170W
YDL170W_id002	YDL170W
YDL169C_id001	YDL169C
YDL169C_id002	YDL169C
YDL168W_id001	YDL168W
YDL168W_id004	YDL168W
YDL167C_id001	YDL167C
YDL167C_id004	YDL167C
YDL166C_id003	YDL166C
YDL166C_id001	YDL166C
YDL165W_id001	YDL165W
YDL165W_id002	YDL165W
YDL164C_id001	YDL164C
YDL164C_id002	YDL164C
YDL163W_mRNA	YDL163W
YDL162C_mRNA	YDL162C
YDL161W_id001	YDL161W
YDL161W_id003	YDL161W
YDL160C-A_id001	YDL160C-A
YDL160C-A_id002	YDL160C-A
YDL160C_id001	YDL160C
YDL159W-A_mRNA	YDL159W-A
YDL159W_id002	YDL159W
YDL159W_id001	YDL159W
YDL159C-B_mRNA	YDL159C-B
YDL158C_mRNA	YDL158C
YDL157C_id001	YDL157C
YDL157C_id002	YDL157C
YDL156W_id001	YDL156W
YDL156W_id004	YDL156W
YDL155W_id001	YDL155W
YDL155W_id002	YDL155W
YDL154W_mRNA	YDL154W
YDL153C_id002	YDL153C
YDL153C_id001	YDL153C
YDL152W_mRNA	YDL152W
YDL150W_id002	YDL150W
YDL150W_id001	YDL150W
YDL151C_mRNA	YDL151C
YDL149W_id001	YDL149W
YDL148C_id007	YDL148C
YDL148C_id001	YDL148C
YDL147W_id001	YDL147W
YDL147W_id002	YDL147W
YDL146W_id003	YDL146W
YDL146W_id001	YDL146W
YDL145C_id002	YDL145C
YDL145C_id001	YDL145C
YDL144C_id001	YDL144C
YDL144C_id004	YDL144C
YDL143W_id002	YDL143W
YDL143W_id001	YDL143W
YDL142C_id002	YDL142C
YDL142C_id001	YDL142C
YDL141W_id001	YDL141W
YDL141W_id002	YDL141W
YDL140C_mRNA	YDL140C
YDL139C_id002	YDL139C
YDL139C_id001	YDL139C
YDL138W_id001	YDL138W
YDL138W_id002	YDL138W
YDL137W_id001	YDL137W
YDL137W_id002	YDL137W
YDL136W_id001	YDL136W
YDL136W_id004	YDL136W
YDL135C_id001	YDL135C
YDL135C_id002	YDL135C
YDL134C_id001	YDL134C
YDL134C_id003	YDL134C
YDL133C-A_id001	YDL133C-A
YDL133C-A_id002	YDL133C-A
YDL133W_id001	YDL133W
YDL133W_id002	YDL133W
YDL132W_mRNA	YDL132W
YDL131W_id002	YDL131W
YDL131W_id001	YDL131W
YDL130W-A_id009	YDL130W-A
YDL130W-A_id001	YDL130W-A
YDL130W_id003	YDL130W
YDL130W_id001	YDL130W
YDL129W_id001	YDL129W
YDL129W_id002	YDL129W
YDL128W_id003	YDL128W
YDL128W_id001	YDL128W
YDL127W_id002	YDL127W
YDL127W_id001	YDL127W
YDL126C_id001	YDL126C
YDL126C_id003	YDL126C
YDL125C_id002	YDL125C
YDL125C_id001	YDL125C
YDL124W_id001	YDL124W
YDL124W_id004	YDL124W
YDL123W_id001	YDL123W
YDL123W_id003	YDL123W
YDL122W_id001	YDL122W
YDL122W_id002	YDL122W
YDL121C_id003	YDL121C
YDL121C_id001	YDL121C
YDL120W_id001	YDL120W
YDL120W_id002	YDL120W
YDL119C_id001	YDL119C
YDL119C_id005	YDL119C
YDL118W_mRNA	YDL118W
YDL117W_id001	YDL117W
YDL117W_id002	YDL117W
YDL116W_id001	YDL116W
YDL116W_id011	YDL116W
YDL115C_id004	YDL115C
YDL115C_id001	YDL115C
YDL114W-A_id001	YDL114W-A
YDL114W-A_id002	YDL114W-A
YDL114W_mRNA	YDL114W
YDL113C_id001	YDL113C
YDL113C_id004	YDL113C
YDL112W_id001	YDL112W
YDL111C_id001	YDL111C
YDL110C_id003	YDL110C
YDL110C_id001	YDL110C
YDL109C_mRNA	YDL109C
YDL108W_id003	YDL108W
YDL108W_id001	YDL108W
YDL107W_id001	YDL107W
YDL107W_id002	YDL107W
YDL106C_id004	YDL106C
YDL106C_id001	YDL106C
YDL105W_id001	YDL105W
YDL105W_id003	YDL105W
YDL104C_id002	YDL104C
YDL104C_id001	YDL104C
YDL103C_id001	YDL103C
YDL103C_id002	YDL103C
YDL102W_mRNA	YDL102W
YDL101C_id001	YDL101C
YDL101C_id002	YDL101C
YDL100C_id002	YDL100C
YDL100C_id001	YDL100C
YDL099W_id002	YDL099W
YDL099W_id001	YDL099W
YDL098C_id004	YDL098C
YDL098C_id001	YDL098C
YDL097C_id001	YDL097C
YDL097C_id003	YDL097C
YDL095W_id002	YDL095W
YDL095W_id001	YDL095W
YDL096C_mRNA	YDL096C
YDL094C_mRNA	YDL094C
YDL093W_id001	YDL093W
YDL093W_id003	YDL093W
YDL092W_id002	YDL092W
YDL092W_id001	YDL092W
YDL091C_id001	YDL091C
YDL091C_id003	YDL091C
YDL090C_id002	YDL090C
YDL090C_id001	YDL090C
YDL089W_id003	YDL089W
YDL089W_id001	YDL089W
YDL088C_id001	YDL088C
YDL088C_id002	YDL088C
YDL087C_id001	YDL087C
YDL087C_id002	YDL087C
YDL086W_id001	YDL086W
YDL086W_id010	YDL086W
YDL086C-A_id004	YDL086C-A
YDL086C-A_id001	YDL086C-A
YDL085C-A_id001	YDL085C-A
YDL085C-A_id002	YDL085C-A
YDL085W_id001	YDL085W
YDL084W_id001	YDL084W
YDL084W_id003	YDL084W
YDL083C_id003	YDL083C
YDL083C_id001	YDL083C
YDL082W_id001	YDL082W
YDL082W_id002	YDL082W
YDL081C_id001	YDL081C
YDL081C_id003	YDL081C
YDL080C_id001	YDL080C
YDL080C_id004	YDL080C
YDL079C_id001	YDL079C
YDL078C_id001	YDL078C
YDL078C_id002	YDL078C
YDL077C_mRNA	YDL077C
YDL076C_id001	YDL076C
YDL075W_id001	YDL075W
YDL075W_id005	YDL075W
YDL074C_id001	YDL074C
YDL074C_id005	YDL074C
YDL073W_id001	YDL073W
YDL072C_id002	YDL072C
YDL072C_id001	YDL072C
YDL071C_mRNA	YDL071C
YDL070W_id001	YDL070W
YDL070W_id008	YDL070W
YDL069C_id003	YDL069C
YDL069C_id001	YDL069C
YDL068W_id001	YDL068W
YDL067C_id001	YDL067C
YDL067C_id002	YDL067C
YDL066W_id002	YDL066W
YDL066W_id001	YDL066W
YDL065C_id002	YDL065C
YDL065C_id001	YDL065C
YDL064W_id001	YDL064W
YDL064W_id004	YDL064W
YDL063C_id001	YDL063C
YDL063C_id002	YDL063C
YDL062W_mRNA	YDL062W
YDL061C_id001	YDL061C
YDL061C_id002	YDL061C
YDL060W_mRNA	YDL060W
YDL059C_id001	YDL059C
YDL058W_mRNA	YDL058W
YDL057W_id001	YDL057W
YDL057W_id003	YDL057W
YDL056W_id001	YDL056W
YDL055C_id001	YDL055C
YDL055C_id004	YDL055C
YDL054C_id001	YDL054C
YDL054C_id004	YDL054C
YDL053C_id001	YDL053C
YDL053C_id003	YDL053C
YDL052C_id006	YDL052C
YDL052C_id001	YDL052C
YDL051W_id001	YDL051W
YDL050C_mRNA	YDL050C
YDL049C_id001	YDL049C
YDL049C_id002	YDL049C
YDL048C_id001	YDL048C
YDL048C_id002	YDL048C
YDL047W_id002	YDL047W
YDL047W_id001	YDL047W
YDL046W_id003	YDL046W
YDL046W_id001	YDL046W
YDL045W-A_id002	YDL045W-A
YDL045W-A_id001	YDL045W-A
YDL045C_id004	YDL045C
YDL045C_id001	YDL045C
YDL044C_id002	YDL044C
YDL044C_id001	YDL044C
YDL043C_id001	YDL043C
YDL043C_id006	YDL043C
YDL042C_id002	YDL042C
YDL042C_id001	YDL042C
YDL041W_id001	YDL041W
YDL041W_id002	YDL041W
YDL040C_id001	YDL040C
YDL040C_id002	YDL040C
YDL039C_mRNA	YDL039C
YDL037C_mRNA	YDL037C
YDL036C_id001	YDL036C
YDL036C_id003	YDL036C
YDL035C_id001	YDL035C
YDL034W_mRNA	YDL034W
YDL033C_id001	YDL033C
YDL033C_id003	YDL033C
YDL032W_mRNA	YDL032W
YDL031W_id004	YDL031W
YDL031W_id001	YDL031W
YDL030W_id001	YDL030W
YDL030W_id002	YDL030W
YDL029W_id001	YDL029W
YDL029W_id002	YDL029W
YDL028C_id001	YDL028C
YDL028C_id002	YDL028C
YDL027C_id003	YDL027C
YDL027C_id001	YDL027C
YDL026W_id001	YDL026W
YDL025C_id003	YDL025C
YDL025C_id001	YDL025C
YDL025W-A_id001	YDL025W-A
YDL024C_id001	YDL024C
YDL024C_id002	YDL024C
YDL022C-A_mRNA	YDL022C-A
YDL022W_id002	YDL022W
YDL022W_id001	YDL022W
YDL023C_mRNA	YDL023C
YDL021W_id001	YDL021W
YDL021W_id003	YDL021W
YDL020C_id001	YDL020C
YDL020C_id003	YDL020C
YDL019C_id002	YDL019C
YDL019C_id001	YDL019C
YDL018C_id001	YDL018C
YDL018C_id004	YDL018C
YDL017W_id001	YDL017W
YDL017W_id008	YDL017W
YDL016C_mRNA	YDL016C
YDL015C_id001	YDL015C
YDL015C_id003	YDL015C
YDL014W_id006	YDL014W
YDL014W_id001	YDL014W
YDL013W_id001	YDL013W
YDL013W_id002	YDL013W
YDL012C_id001	YDL012C
YDL012C_id002	YDL012C
YDL010W_id001	YDL010W
YDL010W_id003	YDL010W
YDL011C_mRNA	YDL011C
YDL009C_mRNA	YDL009C
YDL008W_id001	YDL008W
YDL008W_id004	YDL008W
YDL007C-A_mRNA	YDL007C-A
YDL007W_id001	YDL007W
YDL007W_id002	YDL007W
YDL006W_id004	YDL006W
YDL006W_id001	YDL006W
YDL005C_id001	YDL005C
YDL005C_id002	YDL005C
YDL004W_id006	YDL004W
YDL004W_id001	YDL004W
YDL003W_id002	YDL003W
YDL003W_id001	YDL003W
YDL002C_id001	YDL002C
YDL002C_id005	YDL002C
YDL001W_id003	YDL001W
YDL001W_id001	YDL001W
YDR001C_id001	YDR001C
YDR002W_id001	YDR002W
YDR002W_id007	YDR002W
YDR003W_id001	YDR003W
YDR003W-A_id001	YDR003W-A
YDR003W-A_id002	YDR003W-A
YDR004W_mRNA	YDR004W
YDR005C_id002	YDR005C
YDR005C_id001	YDR005C
YDR006C_id002	YDR006C
YDR006C_id001	YDR006C
YDR007W_id001	YDR007W
YDR007W_id002	YDR007W
YDR008C_mRNA	YDR008C
YDR009W_id060	YDR009W
YDR009W_id001	YDR009W
YDR010C_id001	YDR010C
YDR010C_id002	YDR010C
YDR011W_id001	YDR011W
YDR012W_id002	YDR012W
YDR012W_id001	YDR012W
YDR013W_id001	YDR013W
YDR014W_mRNA	YDR014W
YDR014W-A_id001	YDR014W-A
YDR015C_mRNA	YDR015C
YDR016C_id001	YDR016C
YDR016C_id003	YDR016C
YDR017C_mRNA	YDR017C
YDR018C_id001	YDR018C
YDR019C_id002	YDR019C
YDR019C_id001	YDR019C
YDR020C_id002	YDR020C
YDR020C_id001	YDR020C
YDR021W_id003	YDR021W
YDR021W_id001	YDR021W
YDR022C_id005	YDR022C
YDR022C_id001	YDR022C
YDR023W_id002	YDR023W
YDR023W_id001	YDR023W
YDR024W_mRNA	YDR024W
YDR025W_id001	YDR025W
YDR025W_id002	YDR025W
YDR026C_id001	YDR026C
YDR026C_id002	YDR026C
YDR027C_id001	YDR027C
YDR027C_id006	YDR027C
YDR028C_id001	YDR028C
YDR028C_id002	YDR028C
YDR029W_mRNA	YDR029W
YDR030C_id001	YDR030C
YDR030C_id002	YDR030C
YDR031W_id002	YDR031W
YDR031W_id001	YDR031W
YDR032C_id001	YDR032C
YDR032C_id002	YDR032C
YDR033W_id002	YDR033W
YDR033W_id001	YDR033W
YDR034C_id001	YDR034C
YDR034C_id003	YDR034C
YDR034C-D	agat-transposable_element_gene-12
YDR034C-A_mRNA	YDR034C-A
YDR034W-B_id004	YDR034W-B
YDR034W-B_id001	YDR034W-B
YDR035W_id001	YDR035W
YDR035W_id002	YDR035W
YDR036C_id001	YDR036C
YDR036C_id003	YDR036C
YDR037W_id001	YDR037W
YDR037W_id003	YDR037W
YDR038C_mRNA	YDR038C
YDR039C_mRNA	YDR039C
YDR040C_mRNA	YDR040C
YDR041W_id001	YDR041W
YDR041W_id007	YDR041W
YDR042C_id001	YDR042C
YDR042C_id003	YDR042C
YDR043C_id001	YDR043C
