gene_id	score
YLR188W	2.73627215054639
YML124C	2.73317710902999
YDR084C	2.73018957501704
YJR040W	2.7282930545072
YBR255C-A	2.72581359869813
YIR002C	2.72484245041907
YNL223W	2.71547058779077
YMR068W	2.71015893090078
YPL003W	2.70866799184338
YNL140C	2.70819682137535
YLR310C	2.70730158263623
YLR153C	2.70572744031572
YBR148W	2.69854872302477
YPR107C	2.69711576301202
YOR011W	2.6965657591266
YFL019C	2.6913931355571
YOL013C	2.6902912703199
YPR185W	2.68912191443783
YGL080W	2.68890671407013
YOL018C	2.68850034276629
YOR177C	2.68839645244814
YMR133W	2.68838872315095
YNL094W	2.68595013715115
YBR215W	2.68330565668649
YEL059C-A	2.68292395319593
YLR054C	2.68244216572374
YNR031C	2.67594690641927
YER090W	2.67332061430149
YOL003C	2.673291036581
YMR071C	2.67259415944708
YIL146C	2.67212230242573
YER088C	2.67011801207411
YNL103W	2.66998264198362
YJL074C	2.66381304048305
YMR301C	2.66342799700226
YMR036C	2.65688701771319
YLR181C	2.65583056162943
YOR326W	2.65509987888843
YPR152C	2.65399415298371
YGR037C	2.65256756217017
YOR154W	2.65012163686016
YKR001C	2.6477407702625
YBR111W-A	2.64157463701883
YBR184W	2.64062744718453
YDR421W	2.6379863018674
agat-transposable_element_gene-81	2.63587150279821
YNL125C	2.6354232302827
YKR051W	2.63009496028364
YJR036C	2.62923226457177
YMR208W	2.6292209462215
YBR052C	2.62822084099354
YBR212W	2.61702134894322
YIL029C	2.61662501479734
YBL078C	2.61655215116534
YIL006W	2.61372663549373
YDL002C	2.6110418517699
YIL050W	2.6101924553589
YJL047C	2.60833029693378
YFL013C	2.60814505011415
YER095W	2.60810735248241
YOL164W-A	2.60713591183553
YPL194W	2.60479003862898
YGR169C-A	2.60301668109374
YDL147W	2.60151541574568
YNL159C	2.60131450492388
YKL092C	2.60117716695196
YLL062C	2.6003769207834
YMR124W	2.5944968518616
YMR139W	2.59191732084365
YHL050C	2.59101070379948
YCR017C	2.59034148333655
YJL084C	2.58995682909222
YJL094C	2.58961933021597
YOR023C	2.58789444879701
YDR218C	2.58747669297981
YGL228W	2.58549687423673
YJL062W	2.5853886265127
YFR052W	2.58350005974473
YLR307W	2.58198538736668
YDR480W	2.58169653479559
YML054C	2.58080469625303
YIL014W	2.5739297368265
YOR249C	2.57192937449972
YNL233W	2.56979438665887
YDR473C	2.5692646398477
YLR138W	2.56638767006103
YAL012W	2.5662447146323
YGL185C	2.56520705018515
YLR103C	2.56313390110598
YJR149W	2.56302709163928
YBR168W	2.562506535569
YPR155C	2.55718249488552
YLR283W	2.55324003720802
YOL038W	2.55243382819439
YOR281C	2.55203627553077
YDR358W	2.55130039711961
YAL030W	2.55052545875261
YNL212W	2.54920557455252
YJL166W	2.54807955902063
YLR189C	2.54607386810328
agat-transposable_element_gene-37	2.54534972237297
YAL053W	2.54530970175862
YIR022W	2.54462631701011
YJL173C	2.54354713189298
YOR250C	2.54180369506946
YMR320W	2.53691017382895
YOR288C	2.53628158959129
YEL001C	2.53307446775572
YBR156C	2.53278282164711
YDL076C	2.53055255699064
YMR097C	2.52939299873976
YDL024C	2.52800806028078
YPL157W	2.52707734785056
YMR070W	2.52621125842335
YER133W	2.52619587863712
YER119C	2.52525810740476
YBR055C	2.52254347063582
YDL133W	2.51834441021069
YOR003W	2.51616746173357
YGL117W	2.5157801920734
YBR217W	2.51437272961456
YOL044W	2.51420009962714
YGL007W	2.51355613986855
YEL058W	2.5123848669557
YER146W	2.51164534398848
YFL020C	2.50884955260019
YHR205W	2.50760795617087
YGR097W	2.50705266092033
YOL165C	2.50273139058137
YKR029C	2.50205262459019
YOR123C	2.49925517049425
YML042W	2.49756082113455
YLR429W	2.49429830854465
YPL060W	2.49198246418906
YFL021C-A	2.49147325588217
YGR167W	2.4910663029211
YNL136W	2.49021932734245
YBR250W	2.49018990220729
YOR189W	2.48872523267562
YLR280C	2.48618039356379
YKL210W	2.48613114084879
YDR350C	2.48485836564623
YDR436W	2.4762694485907
YMR292W	2.47548318740203
YER178W	2.47496360670816
YLR247C	2.47270260866441
YPL096W	2.47243313072291
YER029C	2.47239086171562
YDR377W	2.47225666013337
YOL132W	2.47007024337673
YGR072W	2.4684580846103
YCR026C	2.46512021848505
YER083C	2.46475768640678
YLR407W	2.46407194461729
YDL103C	2.46249158445332
YMR170C	2.46228108404717
YER046W	2.45876212497167
YNL155W	2.45693080620773
YGR109C	2.45466587417176
YMR076C	2.44569560213295
YPR001W	2.44440762467275
YLR301W	2.44269216870952
YDL117W	2.44209715836897
YMR111C	2.43032220197386
YKL221W	2.43030508673777
YOL017W	2.42939000201522
YDL199C	2.42894325106912
YGR057C	2.42717735956527
YJL048C	2.42451069289776
YAL056W	2.42293656320385
YPR033C	2.42282751895993
YOR030W	2.41912409870047
YCR014C	2.41768884499167
YLL022C	2.41724653441954
YGL194C-A	2.41076535521745
YGR137W	2.40748365398013
YHR171W	2.40697662587005
YOR074C	2.40612514340692
YBR209W	2.40211109896357
YGL098W	2.40165706775455
YIL138C	2.40101059662966
YGR144W	2.39877281831774
YJR156C	2.39828460952047
YJR117W	2.39681046016345
YGL021W	2.39649752931667
YJL045W	2.39568488963731
YHR115C	2.39210049213802
YLR455W	2.39167673474699
YNL024C-A	2.39138243585693
YNL130C	2.390447325295
YPR010C-A	2.38965333454012
YLR345W	2.38943550564983
YML020W	2.38904767891746
YKR099W	2.38880897987024
YOL004W	2.3869400856356
YGL093W	2.38627990470726
YCR097W	2.38494027464513
YGL026C	2.3839060352661
YDL209C	2.38073030950394
YNL284C	2.3791477441255
YLR174W	2.37840790475428
YDL100C	2.37803035656018
YDL017W	2.37631416402747
YJL044C	2.37593486074089
YOR097C	2.375799472426
YDR079W	2.37318622520981
YLR085C	2.3689291433459
YGL124C	2.36410317370828
YNL143C	2.36295217232291
YHR132C	2.36245905712469
YGR068C	2.3622171684823
YFR014C	2.36205911950275
YJR050W	2.36069378556987
YBR103W	2.3517916167258
YMR109W	2.34450711271888
YDR113C	2.33764223166671
YGL250W	2.33675279715192
YLR133W	2.3357013571707
YKL196C	2.33538182116892
YDL244W	2.33446810456043
YOL126C	2.33256444693888
YPL050C	2.33163655590796
YNL237W	2.32998884882916
YLR330W	2.32967367724335
YOR124C	2.32896965005521
YJR112W-A	2.32668061030491
YLR314C	2.32525218459149
YJL071W	2.32498895863214
YLR246W	2.32296651522099
YLR046C	2.3211582535698
YDR461C-A	2.31899777735068
YCL061C	2.31766892671514
YER085C	2.31703360141002
YFR040W	2.31167071849469
YPL184C	2.30573788353349
YKR055W	2.30532332657006
YJL013C	2.29824445302201
YGL091C	2.29690244025212
YLR290C	2.29413345581624
YKL190W	2.29372329754066
YFL059W	2.29285298954781
YKL100C	2.29075153631801
YKL133C	2.28757001994847
YGL084C	2.28694610432335
YGR194C	2.28516165082427
YGL181W	2.28306525984889
YLR237W	2.28240422905597
YCR007C	2.28126998789371
YOR059C	2.28074258876773
YKL197C	2.27888670578561
YMR031C	2.27671924004267
YMR240C	2.27531091590093
YJR001W	2.27465758583715
YMR255W	2.27250453655481
YGR256W	2.27233083901812
YDL207W	2.27222682900551
YLL015W	2.27151906375514
YEL068C	2.27077133458233
YDR386W	2.26770225907456
YPL159C	2.26543132148694
YJR017C	2.26537503971885
agat-transposable_element_gene-66	2.26379470417327
YJR107C-A	2.26323590996987
YLR005W	2.26192293943046
YBR159W	2.26131406275264
YGR217W	2.26128022489599
YHL037C	2.25822670442656
YDR231C	2.25626670976246
YNL309W	2.25361106153362
YKL202W	2.25291403810587
YOR367W	2.25098190252533
YDR071C	2.25088271197508
YOR337W	2.24988442519347
YFR033C	2.24938494320552
YPL191C	2.24592323933978
YDL224C	2.24311679872349
YKL097C	2.2418407847162
YMR270C	2.23875742705465
YGR059W	2.23403314003028
YHR093W	2.23388446411988
YBR297W	2.23109582804894
YOL026C	2.22965481944578
YML027W	2.22911826484278
YLR454W	2.2286195475022
YGR172C	2.22804671928141
YIL116W	2.22679772756786
YMR238W	2.22462383173517
YBL029W	2.22172335614896
YLR254C	2.22022788361815
YNL014W	2.21747833596914
YLR086W	2.21633441474927
YGR096W	2.2115441205331
YMR304W	2.20857605720425
YJL178C	2.20808977949441
YEL077C	2.20595889310263
YJL072C	2.20286568902192
YGL216W	2.19889541910309
YDR458C	2.19640653455517
YDR304C	2.19502485555219
