gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGR187C	17.9845343312059	-0.872959725738134	0.19037257989165	-4.58553288627477	4.52829988273661e-06	3.53509277512304e-05
YDL136W	72.1207646744007	-0.631582748700202	0.137865402039122	-4.58115480286329	4.62415384784153e-06	3.60391624347583e-05
YER074W-A	28.4192085016772	0.640393327415805	0.139824639471621	4.57997481585339	4.6503192185558e-06	3.61828824247764e-05
YKR013W	6.45578369440084	1.32148776532486	0.288890090231974	4.57436170366291	4.77674002552705e-06	3.71048926692682e-05
YBL027W	699.627741271772	-0.321286063498926	0.0702530329422165	-4.57326965176273	4.80171523400909e-06	3.72371426425473e-05
YDL075W	480.997731660349	-0.299846444727591	0.0655863894009151	-4.57177849652153	4.83601998970719e-06	3.73794020326542e-05
YDR503C	12.9005179064023	0.858491580991042	0.187773385686901	4.57195559344345	4.83193353825418e-06	3.73794020326542e-05
YDL033C	7.4836233508671	-1.1407945923988	0.250281525319818	-4.55804554867185	5.16318416233565e-06	3.98424293515324e-05
YHL015W	1047.54263492037	-0.297081055096273	0.0652133800368848	-4.55552303727	5.22553879013722e-06	4.02572758108597e-05
YKR079C	17.5949585828902	-0.830068046402801	0.182598218597753	-4.54587154670641	5.47083957334146e-06	4.20664392098069e-05
YPL177C	37.8231791033731	-0.542260060793176	0.119293838221754	-4.54558314893998	5.47833644705e-06	4.20664392098069e-05
YIL113W	15.3215960057156	-0.891436158873262	0.196133534838076	-4.54504712623067	5.49229644345775e-06	4.21046097236597e-05
YKL108W	14.6719151382018	0.93520858154923	0.205789494558987	4.5444913675181	5.50680639395825e-06	4.21468646230399e-05
YKR077W	15.1206717718196	0.846545387880148	0.186308734146772	4.54377725100773	5.52550468557621e-06	4.22209852320375e-05
YOR231W	29.1247738026113	0.642775951517547	0.141715278767845	4.53568561630205	5.74166551930989e-06	4.38012398899797e-05
YDR032C	152.597731320304	0.457356527444582	0.100868432554002	4.53418890196124	5.78252608057399e-06	4.40412230266806e-05
YHR097C	84.6611114001553	-0.640065800847863	0.141268737004156	-4.53083827619292	5.87501008965196e-06	4.46729663310548e-05
YOL006C	32.9216166258325	0.630333543141592	0.139257057508704	4.52640285826947	5.9996158604369e-06	4.55465165158613e-05
YJR002W	43.9788825517973	-0.605206933181824	0.13382806935595	-4.52227201733084	6.1179366422337e-06	4.63696039356353e-05
