gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YER105C	15.237723379798	-0.676843274266077	0.184774016341496	-3.66308687589032	0.000249193975418101	0.0014270850860284
YDL061C	268.209587518441	-0.427650827323515	0.116848656915372	-3.65986942950694	0.000252343798045707	0.00144214999809044
YLR449W	110.384480101573	-0.39666902183618	0.108379759885757	-3.65999170190363	0.000252223416123139	0.00144214999809044
YOR087W	34.5896920039962	0.454033177678021	0.124093143473748	3.65880954392999	0.000253389556821114	0.00144663822008354
YDL153C	52.7913015317346	-0.499713867329114	0.13661867033	-3.65772749889941	0.000254461371357422	0.00145126582945634
YCR051W	101.277211764593	-0.432361445373433	0.118231815199582	-3.65689594330921	0.000255287952362286	0.0014544867439718
YGR257C	41.0872581290899	-0.486185178805215	0.133293839258962	-3.64746924170035	0.000264836003122282	0.00150579733607398
YLR187W	18.1343503504644	0.611514058286367	0.167653719109469	3.64748280881906	0.000264822023896254	0.00150579733607398
YLR309C	41.6152036891819	0.467931812970795	0.128521089317801	3.64089516712478	0.000271691754310013	0.00154319805234368
YPR073C	19.5863137429388	0.587356542568645	0.161428694052733	3.63848909275556	0.000274242240508824	0.00155609361187591
YGL037C	486.171732021457	-0.377658417589192	0.103810023903676	-3.63797640524211	0.000274788591612674	0.00155691616937345
YPR094W	7.47107240240002	0.922076610697132	0.253469049537417	3.63782723129286	0.000274947751963161	0.00155691616937345
YHL036W	15.7811042667419	-0.753659724318544	0.20723842299249	-3.63667949908041	0.000276175211458639	0.00156227423589892
YAL060W	75.7390669804508	-0.505958345679224	0.139193339342073	-3.63493216033715	0.000278053793722647	0.00157130094011119
YOR340C	9.56192530911031	-0.991010540902825	0.272676322702753	-3.63438428052712	0.000278645286709925	0.00157304325983093
YER102W	176.430640732614	-0.320102731817492	0.0883725058386272	-3.62219820270816	0.000292110164679518	0.00164738270537535
YPR113W	95.42851596038	-0.307574081385494	0.0849224117209903	-3.62182461793499	0.00029253242652859	0.00164809090199424
YKL113C	27.3921388316508	0.506664962914298	0.139973937363532	3.61970930058513	0.000294934168621168	0.00165825840758157
YPL188W	17.4090944945795	0.614097304487201	0.169648350996101	3.61982477802755	0.000294802579752493	0.00165825840758157
YER069W	25.3590389692277	0.636451797015352	0.176018794098425	3.61581727834964	0.00029940151608539	0.00168167383402866
YLL034C	19.0430271192191	-0.769875797270557	0.213164258249693	-3.61165517893132	0.000304248940329782	0.00170717460962822
YJL217W	81.3363402746631	-0.473351930611799	0.13118554362508	-3.60826290406364	0.000308254039346321	0.00172790230935299
YDR190C	101.747265117579	-0.310193288984058	0.0860015835537394	-3.606832295015	0.000309957846707656	0.0017339535130524
YMR230W	259.7479359827	-0.349298907077414	0.0968374304002795	-3.60706501229514	0.000309680089053674	0.0017339535130524
YBR057C	9.45787965892343	0.814383972404649	0.226129454607725	3.60140599028724	0.000316500871808084	0.00176699732954162
YMR200W	75.4551461136667	0.330962564989969	0.0918934890560626	3.60158884366719	0.000316278298449219	0.00176699732954162
YKL033W-A	60.0201487712445	0.35712668346731	0.0991977244232653	3.6001499585161	0.000318033710032608	0.00177377234862564
YPR006C	19.0071356868899	0.66213728099666	0.184002473290065	3.59852380871454	0.000320028557078098	0.00178310795844417
YDL067C	33.2405158165571	0.492350556492979	0.136954323424265	3.59499827521142	0.000324393725987927	0.0018056183846322
YGR285C	341.498093726114	-0.225630427615997	0.0628189299291546	-3.5917585331437	0.000328454114558505	0.00182638899536787
YKR095W-A	13.2940301011549	0.683552244493511	0.190461734470754	3.58892166131393	0.000332048592933856	0.00184452993374757
YLL001W	37.1326447282023	0.406079808479307	0.11317353482996	3.58811633028366	0.000333075681420272	0.00184838702326634
YMR229C	67.2377596626617	-0.537814125693979	0.149939590883086	-3.58687203644122	0.000334668452964633	0.00185537251119614
YMR058W	292.229485157697	0.384049524064916	0.107173295000095	3.58344421588021	0.000339093208315496	0.00187802868613418
YGL222C	7.20022884953102	0.948545868792192	0.264828585510369	3.58173520794285	0.00034131964830645	0.00188847673938479
YBR287W	19.9091962917331	-0.619354838919768	0.173011576858297	-3.57984621703693	0.000343796473051202	0.00189860654440658
YHR131C	3.66113419560747	-1.31381566981528	0.367032931303902	-3.57955801172359	0.000344175839823119	0.00189860654440658
YNR017W	119.936018085956	-0.286988968469274	0.0801732137152187	-3.57961163299105	0.000344105228116435	0.00189860654440658
YGR153W	5.04068377945777	1.16878951680826	0.326989281198986	3.57439703381899	0.000351035919079567	0.00193452830405456
YNL178W	806.740045518356	-0.316215830611388	0.0886663541632124	-3.56635652379836	0.00036197884175464	0.00199285675515067
YGR122C-A	2.23543134281987	1.85352681111811	0.519915092457134	3.56505675255221	0.000363777464302299	0.00200077605366264
YGL111W	27.1129885307598	-0.489787849717158	0.137428076264728	-3.56395769357696	0.000365304858249239	0.00200650809908192
YKR057W	499.051919448256	-0.448621695258729	0.125883406087757	-3.56378739026161	0.000365542069535717	0.00200650809908192
YJR129C	7.64396365789014	-0.869955018667863	0.244154212659509	-3.5631374498587	0.000366448679739554	0.00200949892986498
YGL209W	94.557742121343	-0.400714108734077	0.112568285888577	-3.55974247605328	0.000371218641450917	0.00203364847461523
