gene_id	score
TRINITY_DN504_c0_g1_i1	3.84140457768333
TRINITY_DN757_c0_g1_i1	3.83509599478575
TRINITY_DN3365_c0_g1_i1	3.83041539403824
TRINITY_DN3301_c0_g1_i1	3.82807220849627
TRINITY_DN5392_c0_g1_i1	3.82078730901811
TRINITY_DN6447_c0_g1_i1	3.82004994385784
TRINITY_DN4415_c0_g1_i1	3.81892423790895
TRINITY_DN144_c0_g1_i1	3.81759242896569
TRINITY_DN300_c0_g1_i1	3.81498588117652
TRINITY_DN6658_c0_g1_i1	3.81459967925697
TRINITY_DN3378_c0_g1_i1	3.81274905769145
TRINITY_DN5522_c0_g1_i1	3.80793218847205
TRINITY_DN8537_c0_g1_i1	3.80745475958397
TRINITY_DN6651_c0_g1_i1	3.80558922531701
TRINITY_DN542_c0_g1_i1	3.80406069974091
TRINITY_DN4994_c0_g2_i1	3.80222190802623
TRINITY_DN8489_c0_g1_i1	3.79823178594713
TRINITY_DN4827_c0_g1_i1	3.79797028723811
TRINITY_DN8861_c0_g1_i1	3.7917084635367
TRINITY_DN5958_c0_g1_i1	3.7861559825745
TRINITY_DN3395_c0_g1_i1	3.77318283077977
TRINITY_DN3317_c0_g1_i1	3.77283149651329
TRINITY_DN833_c0_g1_i1	3.77082745216755
TRINITY_DN6148_c0_g1_i1	3.76705918371041
TRINITY_DN5763_c0_g1_i1	3.76490008959205
TRINITY_DN317_c0_g1_i1	3.76378175912821
TRINITY_DN4957_c0_g1_i1	3.76365575960788
TRINITY_DN2976_c0_g1_i1	3.76241399574657
TRINITY_DN3695_c0_g1_i1	3.76092138202235
TRINITY_DN377_c0_g1_i1	3.76043753279945
TRINITY_DN3383_c0_g1_i1	3.75309037914575
TRINITY_DN3614_c0_g1_i1	3.74875435615474
TRINITY_DN1112_c0_g1_i1	3.74833273894396
TRINITY_DN4632_c0_g1_i1	3.74750821262907
TRINITY_DN2097_c0_g1_i1	3.74396797245947
TRINITY_DN240_c0_g1_i1	3.74276647863225
TRINITY_DN6844_c0_g1_i1	3.73699513275031
TRINITY_DN3281_c0_g1_i1	3.73524747361077
TRINITY_DN3428_c0_g1_i1	3.72776545453086
TRINITY_DN4933_c0_g1_i1	3.72413875194151
TRINITY_DN5519_c0_g1_i1	3.72193637853543
TRINITY_DN3642_c0_g1_i1	3.7188550630357
TRINITY_DN7999_c0_g1_i1	3.71241709220766
TRINITY_DN5485_c0_g1_i1	3.71235470288973
TRINITY_DN5430_c0_g1_i1	3.70891358640217
TRINITY_DN4448_c0_g1_i1	3.70475996870924
