gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN2058_c0_g1_i1	6.12758971836844	0.152062507228609	0.281058679214601	0.541034732154643	0.588483643335089	0.763086442800399
TRINITY_DN5391_c0_g1_i1	9.98795108033485	-0.118170198970591	0.218399230458885	-0.541074246105628	0.588456408619546	0.763086442800399
TRINITY_DN8802_c0_g1_i1	5.23399253569123	-0.164969795111402	0.304953612233834	-0.540966850344786	0.588530431759082	0.763086442800399
TRINITY_DN9459_c0_g1_i1	1.94691765089589	-0.253131800751294	0.467767995315158	-0.541148183044775	0.588405449663254	0.763086442800399
TRINITY_DN3338_c0_g1_i1	34.1117709445057	-0.0765615204555769	0.141555443515972	-0.540858892840374	0.588604846418061	0.763086442800399
TRINITY_DN7822_c0_g1_i1	1.88471925068573	-0.257743501749146	0.476600613706908	-0.540795572511891	0.588648494878981	0.763086442800399
TRINITY_DN847_c0_g1_i1	8.55486387532081	-0.124085175288081	0.229628334567502	-0.540373972235574	0.58893915375921	0.763360035874164
TRINITY_DN4482_c0_g1_i1	1.10085827870746	-0.372106442830503	0.688984231884689	-0.540079766140105	0.589142024014144	0.763429605464411
TRINITY_DN3263_c0_g1_i1	2.82839346028886	-0.218312242365738	0.40423311058761	-0.54006521644996	0.589152057611496	0.763429605464411
TRINITY_DN3071_c0_g1_i1	4.36252200799184	0.177178097654283	0.328177141046053	0.539885554153877	0.589275960845983	0.763476662854472
TRINITY_DN219_c0_g1_i1	4.06873350746406	0.181936669694148	0.337072065723524	0.539755999369515	0.589365315135484	0.763476662854472
TRINITY_DN1412_c0_g1_i1	9.83734039477814	0.116947944822783	0.216704211340621	0.539666230292875	0.589427232778356	0.763476662854472
TRINITY_DN2865_c0_g1_i1	16.4871847260564	0.125432118270177	0.232638126231661	0.539172664008098	0.589767720524015	0.763711366928397
