transcript_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
TRINITY_DN2916_c0_g1_i1	5.37021477264982	5.56220557838711	5.20025598416709	5.34490683511922	5.35277481424512	5.36541095908702	5.4213589349094	5.62268034929249	5.43836886959506	5.18053066675848	5.0616872328694	5.58344080195655	5.96303076092165	6.01816563708018	5.75393946495472	5.92804821278443	5.90711761497578	5.92227070876527	6.13958845581588	5.94965039316432	5.98329102599718	5.85785018077621	6.05571361324853	5.92631891684925
TRINITY_DN1090_c0_g1_i1	5.29578392817835	5.28909538673966	4.99557693409735	5.20530080977914	5.04149898616526	5.28609128270145	5.22874383840868	5.21462850027876	5.05075307643027	5.31715407954603	4.94357055992785	5.42170058857519	5.02012967653994	5.12014927378895	4.94771641468922	4.82767369135178	5.1247487636926	5.200345432665	4.92485269979827	5.15776169834386	5.00024881476682	5.15568029304551	5.00608103341091	5.23684590155562
TRINITY_DN5967_c0_g1_i1	4.46852313241284	4.62886993857002	4.79460268547595	4.15673909997839	4.15673909997839	4.79411286557394	4.78502195614493	4.80362610662811	4.60907766045292	4.48660748165303	4.71651615787663	4.78519963085598	4.51359002812641	4.64510950713249	4.15673909997839	4.49446598875914	4.61968274483491	4.49323565659432	4.64594778927738	4.5168606814949	4.15673909997839	4.51608618321539	4.15673909997839	4.64875024879431
TRINITY_DN8408_c0_g1_i1	5.21500746584124	4.96743906527287	5.50831027682637	5.42789394292803	5.35277481424512	5.28609128270145	5.09025712172019	5.3827272338722	5.57116300917052	5.5092287991268	5.25650696854082	5.72422331349792	5.64879405877558	5.70835528500161	5.57567816797676	5.90232722230465	5.39193516563722	5.72986671002962	5.71081121476623	5.69720551910543	5.8521530277163	5.54380231918057	5.49736675672322	5.50545733834536
TRINITY_DN7835_c0_g1_i1	4.15673909997839	4.15673909997839	4.47761319456976	4.49489544623877	4.47383535987922	4.60924746707982	4.15673909997839	4.48220832667526	4.15673909997839	4.15673909997839	4.48127299224072	4.15673909997839	4.66013247864372	4.15673909997839	4.51400841696821	4.15673909997839	4.72252987629597	4.73697171220416	4.50348638452393	4.66472294581695	4.81377242261489	4.51608618321539	4.54094909999477	4.15673909997839
TRINITY_DN2392_c0_g1_i1	4.91324109631506	4.73370995431801	4.86847550449951	4.63388226640163	4.60428741842039	4.47736382277145	4.78502195614493	4.61605643925843	4.47724301862334	4.72564016399346	4.61474191946321	4.70206321491574	5.36080934652668	5.32641698537195	5.08814224387466	5.15235981771542	5.3110514787279	5.42200014511274	5.28088464427862	5.27062827582867	5.33378778795829	5.36881129100146	5.22227903882027	5.54407184849739
TRINITY_DN7736_c0_g1_i1	4.46852313241284	4.15673909997839	4.15673909997839	4.15673909997839	4.60428741842039	4.15673909997839	4.60274299775906	4.48220832667526	4.47724301862334	4.48660748165303	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.49446598875914	4.15673909997839	4.49323565659432	4.50348638452393	4.15673909997839	4.69473010931346	4.15673909997839	4.15673909997839	4.15673909997839
TRINITY_DN8939_c0_g1_i1	4.46852313241284	4.49132740754803	4.60959799056113	4.15673909997839	4.60428741842039	4.60924746707982	4.70190845229339	4.71811620027684	4.47724301862334	4.15673909997839	4.48127299224072	4.60287010187945	4.51359002812641	4.64510950713249	4.66071973559663	4.90522228339331	4.72252987629597	4.63155070563714	4.64594778927738	4.5168606814949	4.53825160225775	4.15673909997839	4.6985121813651	4.15673909997839
TRINITY_DN5916_c0_g1_i1	5.1717588110852	5.19464503029585	5.10422680171921	5.20530080977914	5.35277481424512	4.99494015641874	5.22874383840868	5.00730468642394	5.36497866759513	4.95623974037103	5.16455334872044	5.22903834037501	5.31217098391049	4.84417956592516	4.77244682160614	5.15235981771542	5.1247487636926	5.14885365934997	4.92485269979827	5.27062827582867	5.07823091366206	5.15568029304551	4.81836538277304	5.06652471872519
TRINITY_DN6307_c0_g1_i1	4.15673909997839	4.15673909997839	4.47761319456976	4.63388226640163	4.47383535987922	4.47736382277145	4.4727367894152	4.15673909997839	4.15673909997839	4.62223838733948	4.71651615787663	4.15673909997839	4.66013247864372	4.64510950713249	4.51400841696821	4.49446598875914	4.48478876340636	4.73697171220416	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.54094909999477	4.64875024879431
TRINITY_DN4651_c0_g1_i1	4.46852313241284	4.89838571341849	4.47761319456976	4.49489544623877	4.47383535987922	4.70982767656443	4.70190845229339	4.48220832667526	4.15673909997839	4.72564016399346	4.48127299224072	4.15673909997839	4.15673909997839	4.50288941245186	4.66071973559663	4.49446598875914	4.61968274483491	4.73697171220416	4.50348638452393	4.77731321170295	4.91329076150266	4.66363596898844	4.54094909999477	4.75789313827693
TRINITY_DN3860_c0_g1_i1	6.00372999102034	5.9132978526251	5.79826915846686	5.82360368535539	6.32464655178988	5.98601338391279	6.04619709820546	6.40590391819202	6.00706995861497	6.05474673947448	6.20888846672961	5.87312977611531	5.93508856281089	6.34485614582677	6.09596341350403	5.92804821278443	6.02350638892249	6.08823083104672	6.28896403285355	6.00526205676062	6.18383946523943	6.05487359520804	5.89729680059428	6.0794687760473
TRINITY_DN2167_c0_g1_i1	7.79704502097632	7.9616884970579	7.68652816044473	7.72356774306476	7.65149164610245	7.83288472733497	7.81921624607928	7.89254596676974	7.82064432129161	7.99690118921488	8.01298150914427	7.68686963007134	7.98118708974626	8.24256363260633	8.08734402403394	7.86812332519089	7.60189763416277	7.69795362679378	8.01740222508315	7.75685578079097	8.4498261388627	7.99875243080095	8.1688922466823	7.84636070738934
TRINITY_DN6549_c0_g1_i1	4.15673909997839	4.82151947359144	4.47761319456976	4.82851561150411	4.60428741842039	4.70982767656443	4.4727367894152	4.71811620027684	4.70962095307909	4.62223838733948	4.80178977000694	4.70206321491574	4.66013247864372	4.64510950713249	4.66071973559663	4.49446598875914	4.48478876340636	4.82526148493998	4.50348638452393	4.66472294581695	4.53825160225775	4.51608618321539	4.54094909999477	4.50548222512479
TRINITY_DN2368_c0_g1_i1	5.7806749811306	5.59598953362577	5.7188254244719	5.93006347738643	5.67445339812864	5.91859326600319	5.89577778103372	5.7934242268489	5.82185142401792	5.91581439685751	5.86578138324362	5.5216773213089	5.78473887284015	5.67567354522705	5.78647647234101	5.42636940857403	5.26791624697885	5.78811694977906	5.3735743969279	5.79830869723955	5.8521530277163	5.62153114932973	5.58956223253398	5.78206092247797
TRINITY_DN2791_c0_g1_i1	5.85205070312628	5.80764795609208	5.3274313279702	5.38726200261835	5.80579444999205	5.89526291715839	5.84914401368361	5.6529821302122	5.6318797732105	5.70143094631075	5.78914814251716	5.75039654312349	5.81636792477052	5.49604995419483	5.96491856706537	5.73513060102672	5.39193516563722	5.38153536019823	5.64438557341147	5.5862190006442	5.78077380482265	5.50273409225321	5.67458415091257	5.71901503389169
TRINITY_DN1365_c0_g1_i1	4.91324109631506	4.62886993857002	4.47761319456976	4.49489544623877	4.78718077383648	4.93427870144586	4.70190845229339	4.80362610662811	4.47724301862334	4.81226037471001	4.80178977000694	4.70206321491574	4.77173289215934	4.75346539177487	4.15673909997839	4.7390744561576	4.72252987629597	4.90254271480365	4.64594778927738	4.5168606814949	4.91329076150266	4.51608618321539	4.81836538277304	4.84925696963497
TRINITY_DN5935_c0_g1_i1	4.77673926096018	4.49132740754803	4.79460268547595	4.15673909997839	4.47383535987922	4.60924746707982	4.4727367894152	4.48220832667526	4.60907766045292	4.15673909997839	4.61474191946321	4.15673909997839	4.15673909997839	4.50288941245186	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.69473010931346	4.15673909997839	4.54094909999477	4.15673909997839
TRINITY_DN5909_c0_g1_i1	5.40541852747618	5.03054419877363	5.24461450308608	5.25419334438466	5.38980305775151	5.47363815276269	5.31046898710404	5.3827272338722	5.19909718476767	5.22836694472697	5.11469886582881	5.18526276368399	5.61209350204231	5.2291301845624	5.26217193807455	5.2992429086701	5.882442339717	5.14885365934997	5.45832622899007	5.92086689746136	5.53533827104803	5.72879612589016	5.49736675672322	5.46537849053466
TRINITY_DN5978_c0_g1_i1	4.46852313241284	4.49132740754803	4.47761319456976	4.49489544623877	4.15673909997839	4.60924746707982	4.4727367894152	4.80362610662811	4.47724301862334	4.72564016399346	4.61474191946321	4.70206321491574	4.94680800378788	4.9235543928248	5.08814224387466	4.63327900801667	4.88413269955642	5.200345432665	4.92485269979827	4.5168606814949	5.00024881476682	4.66363596898844	4.81836538277304	4.75789313827693
TRINITY_DN5282_c0_g1_i1	5.40541852747618	5.37494631921238	5.57268330314867	5.61022814550115	5.58766891479601	5.40278655018918	5.09025712172019	5.45706678242602	5.32614491693519	5.22836694472697	5.11469886582881	5.45610644286151	5.14896913690387	6.1366117472835	5.99225951097601	5.53934631527935	5.3110514787279	5.89661612471918	5.71081121476623	5.41799859100311	5.53533827104803	5.50273409225321	5.28389141941318	5.50545733834536
TRINITY_DN5905_c0_g1_i1	4.84861756544769	4.62886993857002	5.15357658611335	4.82851561150411	5.0934058814777	5.05108100020477	5.13893169894967	5.00730468642394	5.05075307643027	5.01852144545094	4.71651615787663	4.98334991376674	4.94680800378788	5.1763311437235	4.94771641468922	5.03853202010933	5.17508641606749	4.73697171220416	4.84534873027189	4.87152044398876	4.69473010931346	5.02602346684369	4.81836538277304	4.84925696963497
TRINITY_DN5946_c0_g1_i1	4.15673909997839	4.49132740754803	4.15673909997839	4.49489544623877	4.47383535987922	4.60924746707982	4.4727367894152	4.15673909997839	4.15673909997839	4.48660748165303	4.15673909997839	4.15673909997839	4.51359002812641	4.50288941245186	4.51400841696821	4.49446598875914	4.15673909997839	4.15673909997839	4.50348638452393	4.5168606814949	4.69473010931346	4.15673909997839	4.81836538277304	4.15673909997839
TRINITY_DN5931_c0_g1_i1	5.07817106178847	5.03054419877363	5.05175789123451	5.38726200261835	5.0934058814777	5.1035128684126	4.98311882190653	5.45706678242602	5.19909718476767	5.22836694472697	5.34013870205399	4.78519963085598	5.14896913690387	5.05994250386311	5.45290177687591	4.90522228339331	5.01388545323334	5.42200014511274	5.32833947607106	4.9539076772057	5.21507550313201	5.15568029304551	5.39630658089246	4.9291924236698
TRINITY_DN9449_c0_g1_i1	4.15673909997839	4.15673909997839	4.15673909997839	4.49489544623877	4.15673909997839	4.15673909997839	4.15673909997839	4.48220832667526	4.47724301862334	4.15673909997839	4.48127299224072	4.15673909997839	4.51359002812641	4.50288941245186	4.15673909997839	4.49446598875914	4.80869127210448	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.54094909999477	4.50548222512479
TRINITY_DN8087_c0_g1_i1	6.69610607325293	7.01773119114916	6.97930172081932	6.80185796174826	6.65626884171465	6.76583384110317	6.88301880765307	6.85654866862537	6.92414155164312	7.11128322069421	6.98315119721491	6.82881316835748	7.04414286386853	7.10396528606457	7.16386063769417	6.82505459545223	7.0172672278765	7.28960191350479	6.86800703521412	7.39088540224212	7.43541016805274	7.45219510342799	7.25937356044408	7.19587011048142
TRINITY_DN5373_c0_g1_i1	6.54398337663037	6.52292786418174	6.39513260917465	6.54374419062252	6.53611415175804	6.39366818697677	6.81698016721068	6.5876399408582	6.58496013793204	6.72401267524677	6.5388106980549	6.62407216207112	6.51446434644255	6.57393011033587	6.55228853173087	6.39098485345441	6.49997297582136	6.595669693247	6.49376988085869	6.71786994725704	6.44670566625686	6.45382793730326	6.60437113224145	6.35873613088743
TRINITY_DN5932_c0_g1_i1	4.46852313241284	4.73370995431801	4.71025440281815	4.82851561150411	4.78718077383648	4.86793107772237	4.60274299775906	4.71811620027684	4.70962095307909	4.81226037471001	4.71651615787663	4.78519963085598	4.77173289215934	5.05994250386311	4.77244682160614	4.82767369135178	4.88413269955642	4.15673909997839	4.75448492196899	4.9539076772057	5.07823091366206	4.51608618321539	4.54094909999477	4.50548222512479
TRINITY_DN6117_c0_g1_i1	4.59681866674123	4.49132740754803	4.47761319456976	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.48220832667526	4.47724301862334	4.48660748165303	4.61474191946321	4.70206321491574	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.49323565659432	4.50348638452393	4.5168606814949	4.15673909997839	4.15673909997839	4.15673909997839	4.50548222512479
TRINITY_DN5907_c0_g1_i1	5.25627594935996	5.41521843237875	5.47460062077649	5.15358337915465	5.35277481424512	5.36541095908702	5.4213589349094	5.45706678242602	5.32614491693519	5.18053066675848	5.45354820039862	5.38608936373934	4.94680800378788	4.9235543928248	5.02111775510948	5.09740606878997	5.1247487636926	4.73697171220416	5.17802777270147	5.02785158520073	5.00024881476682	4.95222679200335	5.28389141941318	5.12713989518734
TRINITY_DN3034_c0_g1_i1	4.59681866674123	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.47736382277145	4.15673909997839	4.48220832667526	4.15673909997839	4.62223838733948	4.48127299224072	4.47282719887076	4.66013247864372	4.15673909997839	4.15673909997839	4.7390744561576	4.72252987629597	4.73697171220416	4.75448492196899	4.15673909997839	4.53825160225775	4.51608618321539	4.54094909999477	4.64875024879431
TRINITY_DN3485_c0_g1_i1	6.8544304495476	6.9619451428889	7.03997492462127	6.8277375336262	6.78998712989842	6.94625626669133	6.96642070178086	6.94654238046884	7.01750801700265	7.20728451017056	7.04502346712215	7.05524404222668	7.08030792215743	7.26981300931559	7.10652546191899	7.36914284345846	6.77670181105402	7.1255638199959	7.33127485270557	6.93599281383164	6.93243479786223	6.93133861088994	7.11895145977277	7.10957774446838
TRINITY_DN3989_c0_g1_i1	5.65100192297523	5.56220557838711	5.7188254244719	6.02793677031825	5.85445312757453	5.82241984384799	5.64150295006276	5.94238056369617	6.00706995861497	5.64100069683772	5.67845057130854	6.19895412920249	5.49395787301049	5.85919330748215	5.99225951097601	5.70477957159634	5.75075042870204	5.69959972203751	5.57375649975899	5.41799859100311	5.70474368050756	5.82689008108295	5.34171948644663	5.81234845173627
TRINITY_DN5704_c0_g1_i1	5.02705749936177	5.14341315126377	5.10422680171921	4.97589873680544	4.78718077383648	4.93427870144586	4.78502195614493	4.94579282460826	4.93399145368867	5.22836694472697	5.11469886582881	4.92348729549027	5.02012967653994	5.05994250386311	4.94771641468922	5.34347108014777	5.17508641606749	5.03540143085663	5.17802777270147	4.9539076772057	5.00024881476682	5.02602346684369	5.15616518622711	5.00096621678917
TRINITY_DN1442_c0_g1_i1	4.84861756544769	4.73370995431801	4.93487163740233	4.63388226640163	4.60428741842039	4.93427870144586	4.70190845229339	4.71811620027684	4.47724301862334	4.62223838733948	4.80178977000694	4.60287010187945	4.86512408653975	4.84417956592516	4.94771641468922	5.03853202010933	4.80869127210448	4.90254271480365	4.15673909997839	5.15776169834386	5.07823091366206	4.95222679200335	5.28389141941318	4.84925696963497
TRINITY_DN4046_c0_g1_i1	5.67814353442865	5.45395088829585	5.50831027682637	5.30063046926584	5.49339063634153	5.66155694072368	5.64150295006276	5.59152670782191	5.6318797732105	5.5092287991268	5.61877848789269	5.58344080195655	5.36080934652668	5.37158563910655	5.61367631215947	5.70477957159634	5.50224022890199	5.38153536019823	5.71081121476623	5.46264878066413	5.48852066682138	5.54380231918057	5.34171948644663	5.42368980492614
TRINITY_DN5983_c0_g1_i1	4.84861756544769	4.62886993857002	4.79460268547595	4.63388226640163	4.70378891251495	4.47736382277145	4.70190845229339	4.48220832667526	4.70962095307909	4.72564016399346	4.15673909997839	4.70206321491574	4.66013247864372	4.64510950713249	4.15673909997839	4.7390744561576	4.61968274483491	4.73697171220416	4.50348638452393	4.5168606814949	4.15673909997839	4.15673909997839	4.15673909997839	4.50548222512479
TRINITY_DN1485_c0_g1_i1	4.77673926096018	4.62886993857002	4.86847550449951	4.49489544623877	4.70378891251495	4.99494015641874	4.85782582600802	4.61605643925843	4.47724301862334	4.48660748165303	4.61474191946321	4.78519963085598	4.15673909997839	4.64510950713249	4.51400841696821	4.7390744561576	4.61968274483491	4.73697171220416	4.64594778927738	4.5168606814949	4.53825160225775	4.66363596898844	4.81836538277304	4.75789313827693
TRINITY_DN4775_c0_g1_i1	4.6946943991706	4.15673909997839	4.71025440281815	4.97589873680544	4.70378891251495	4.99494015641874	4.60274299775906	4.87850403917735	4.70962095307909	4.62223838733948	4.87646328519198	4.92348729549027	4.77173289215934	4.99483157977301	4.51400841696821	4.82767369135178	4.88413269955642	4.63155070563714	4.75448492196899	4.5168606814949	4.69473010931346	4.66363596898844	4.91855021617097	4.50548222512479
TRINITY_DN5970_c0_g1_i1	5.02705749936177	4.96743906527287	4.60959799056113	5.03962457755676	4.15673909997839	4.86793107772237	4.78502195614493	4.61605643925843	4.60907766045292	4.62223838733948	4.48127299224072	4.78519963085598	4.66013247864372	4.9235543928248	4.51400841696821	4.63327900801667	4.72252987629597	4.73697171220416	4.50348638452393	4.66472294581695	4.15673909997839	4.15673909997839	4.15673909997839	4.50548222512479
TRINITY_DN5925_c0_g1_i1	5.73055179239346	5.56220557838711	5.7188254244719	5.85111970974543	5.90120321595301	5.89526291715839	5.52131218144239	5.68248597237715	5.79654902584635	5.70143094631075	5.61877848789269	5.64189539447304	5.49395787301049	5.94127156120646	5.40854564411695	5.90232722230465	5.43003578299127	5.75935731831057	5.41683551307764	5.5862190006442	5.33378778795829	5.50273409225321	5.44807631975038	5.46537849053466
TRINITY_DN5984_c0_g1_i1	4.46852313241284	4.15673909997839	4.60959799056113	4.15673909997839	4.60428741842039	4.70982767656443	4.4727367894152	4.48220832667526	4.15673909997839	4.15673909997839	4.48127299224072	4.47282719887076	4.15673909997839	4.15673909997839	4.51400841696821	4.15673909997839	4.15673909997839	4.63155070563714	4.64594778927738	4.15673909997839	4.15673909997839	4.51608618321539	4.15673909997839	4.15673909997839
TRINITY_DN7429_c0_g1_i1	5.62318602479506	5.69155726557381	5.91982023345774	5.85111970974543	5.64626994234716	5.5399749557789	5.96251494979661	5.68248597237715	5.74424133553184	5.54370407207216	5.55570305230201	5.69743925275719	5.53479468902324	5.32641698537195	5.53630529449372	5.25285693127962	5.83151304377291	5.33935645189454	5.57375649975899	5.69720551910543	5.1493740163049	5.69415864647044	5.28389141941318	5.33476364951531
TRINITY_DN3914_c0_g1_i1	5.65100192297523	5.96283965469712	5.66263595505658	5.8780144256366	5.80579444999205	5.66155694072368	6.08601610923677	5.81957988742651	5.57116300917052	5.83990890738198	6.00578611779078	5.75039654312349	5.61209350204231	5.1763311437235	5.20788293552185	5.38578068002184	5.46676524584747	5.24902719148051	5.32833947607106	5.32227412585384	5.62327680893028	5.09340384137796	5.28389141941318	5.28707387750833
TRINITY_DN2829_c0_g1_i1	4.46852313241284	4.49132740754803	4.47761319456976	4.63388226640163	4.47383535987922	4.70982767656443	4.60274299775906	4.48220832667526	4.60907766045292	4.62223838733948	4.15673909997839	4.60287010187945	4.15673909997839	4.50288941245186	4.51400841696821	4.49446598875914	4.48478876340636	4.73697171220416	4.50348638452393	4.66472294581695	4.69473010931346	4.15673909997839	4.15673909997839	4.50548222512479
TRINITY_DN5987_c0_g1_i1	4.59681866674123	4.49132740754803	4.47761319456976	4.49489544623877	4.47383535987922	4.15673909997839	4.4727367894152	4.15673909997839	4.47724301862334	4.15673909997839	4.61474191946321	4.70206321491574	4.15673909997839	4.64510950713249	4.66071973559663	4.49446598875914	4.61968274483491	4.15673909997839	4.15673909997839	4.66472294581695	4.15673909997839	4.66363596898844	4.81836538277304	4.50548222512479
TRINITY_DN1324_c0_g1_i1	4.77673926096018	5.03054419877363	4.47761319456976	4.49489544623877	4.98592653591968	4.86793107772237	4.15673909997839	4.80362610662811	4.79387557540257	4.48660748165303	4.87646328519198	4.70206321491574	4.77173289215934	4.50288941245186	4.77244682160614	4.7390744561576	5.01388545323334	4.73697171220416	4.50348638452393	4.9539076772057	4.69473010931346	4.51608618321539	4.81836538277304	4.64875024879431
TRINITY_DN7995_c0_g1_i1	6.69610607325293	6.97328335691836	6.76745226614576	6.92664519946005	7.01391934715432	6.72919432457885	6.83934731779808	6.93560873561994	6.81241498321898	6.94244201234584	6.9725655469987	6.90496008320287	6.86166164571795	6.40134077555097	6.71713433486503	6.75945550914028	6.90792243964967	6.85519882102715	6.91940574522618	6.74903787217018	6.6286360260786	6.89043405577405	6.8855643134949	6.55586090570584
TRINITY_DN5928_c0_g1_i1	5.1717588110852	4.89838571341849	5.05175789123451	4.97589873680544	4.92588618871245	4.93427870144586	4.4727367894152	4.87850403917735	4.99463166764528	4.95623974037103	5.11469886582881	4.85802334073004	5.02012967653994	4.75346539177487	5.08814224387466	5.20401889684991	4.9519217433933	4.97196414249286	4.64594778927738	5.02785158520073	5.07823091366206	5.09340384137796	4.6985121813651	5.28707387750833
TRINITY_DN6361_c0_g1_i1	4.6946943991706	4.49132740754803	4.79460268547595	4.15673909997839	4.60428741842039	4.79411286557394	4.4727367894152	4.15673909997839	4.60907766045292	4.62223838733948	4.15673909997839	4.78519963085598	5.02012967653994	4.64510950713249	4.77244682160614	4.49446598875914	4.48478876340636	4.63155070563714	4.84534873027189	4.15673909997839	4.53825160225775	4.77599191424616	4.6985121813651	4.64875024879431
TRINITY_DN2851_c0_g1_i1	6.75477711985453	6.62862104895318	6.92662998755941	6.73493491180057	6.59084280063188	6.72919432457885	6.79424238740915	6.64312925472642	6.57113096691834	6.73710531613725	6.60990151837688	6.68755026787555	6.49634840670546	6.62164921304715	6.25918404130132	6.61795818206132	6.7514337923728	6.5497390797666	6.45881613408087	6.7795102021521	6.42487110234396	6.563752670858	6.64286465936198	6.53909801300418
TRINITY_DN127_c0_g1_i2	5.25627594935996	4.15673909997839	5.47460062077649	4.15673909997839	5.46000611018743	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	5.14896913690387	4.15673909997839	5.26217193807455	4.15673909997839	4.15673909997839	5.33935645189454	4.15673909997839	4.15673909997839	5.53533827104803	4.15673909997839	4.15673909997839	5.23684590155562
TRINITY_DN2155_c0_g1_i1	5.25627594935996	5.14341315126377	5.24461450308608	5.20530080977914	5.58766891479601	5.5399749557789	5.27049945770708	5.21462850027876	5.19909718476767	5.18053066675848	5.21170480849816	4.98334991376674	5.08708243753818	5.12014927378895	5.40854564411695	5.2992429086701	5.07121738208351	5.24902719148051	5.57375649975899	5.21595980356601	5.21507550313201	5.31988277163682	5.22227903882027	5.28707387750833
TRINITY_DN8105_c0_g1_i1	5.59465411385962	5.19464503029585	5.36630324858579	5.54098846634104	5.49339063634153	5.63239400501623	5.55262873869144	5.71124033968135	5.6318797732105	5.27381243030372	5.48871112098616	5.5216773213089	5.31217098391049	5.12014927378895	5.08814224387466	5.50302176124176	5.72253382270815	5.56967149881156	5.23090723795773	5.5862190006442	5.439515427885	5.41543289797845	5.084568442971	5.38021974815097
TRINITY_DN6768_c0_g1_i1	5.82873472087475	5.69155726557381	5.7188254244719	5.70658662846511	5.87805589528143	5.68998223973736	6.10546163312568	5.81957988742651	5.66103416384177	5.64100069683772	5.70714167303887	5.67000941404102	5.45147095324966	5.05994250386311	5.02111775510948	4.97488080828125	5.26791624697885	5.09408007001011	4.84534873027189	5.32227412585384	5.27630949632142	5.46000335730987	5.39630658089246	4.9291924236698
TRINITY_DN3438_c0_g1_i1	4.59681866674123	4.62886993857002	4.60959799056113	4.63388226640163	4.47383535987922	4.15673909997839	4.15673909997839	4.48220832667526	4.15673909997839	4.15673909997839	4.15673909997839	4.47282719887076	4.51359002812641	4.50288941245186	4.15673909997839	4.49446598875914	4.15673909997839	4.49323565659432	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.15673909997839	4.50548222512479
TRINITY_DN4916_c1_g1_i1	5.33371286612236	5.45395088829585	5.36630324858579	5.42789394292803	5.23232169269549	5.24380358898105	5.22874383840868	5.42057678625286	5.53948834066284	5.35862516886048	5.16455334872044	5.38608936373934	5.36080934652668	5.77104802519835	6.12060121948222	5.8760461559553	5.53656164900271	6.11023171698049	5.99587600065511	5.5862190006442	6.01398684886125	5.88802726657856	5.58956223253398	5.65229548403382
TRINITY_DN6028_c0_g1_i1	5.29578392817835	5.41521843237875	5.28693078765569	5.466968551812	5.14223284288226	5.15282819940305	5.31046898710404	5.11737350170854	5.10316699725828	5.27381243030372	5.11469886582881	5.22903834037501	5.31217098391049	5.27903253571145	5.31346407306567	5.15235981771542	5.43003578299127	5.38153536019823	4.84534873027189	5.21595980356601	5.1493740163049	5.41543289797845	5.28389141941318	5.61738991424997
TRINITY_DN2320_c0_g1_i1	6.38753385755717	6.55398332574085	6.34654439461182	6.69314713832795	6.38859456380888	6.36149107139281	6.67450779805203	6.64312925472642	6.39295860253805	6.49523931261947	6.50928539234153	6.38261335203442	6.58457278690375	6.34485614582677	6.40408819459196	6.28038089924631	6.63154266555244	6.40164572167489	6.49376988085869	6.80931878968799	6.57069125546961	6.77501261086043	6.85341629362724	6.71293876836207
TRINITY_DN5993_c0_g1_i1	4.6946943991706	4.49132740754803	4.71025440281815	4.82851561150411	4.78718077383648	4.79411286557394	4.60274299775906	4.71811620027684	4.60907766045292	4.48660748165303	4.80178977000694	4.60287010187945	4.15673909997839	4.50288941245186	4.94771641468922	4.63327900801667	4.72252987629597	4.49323565659432	4.75448492196899	4.77731321170295	4.69473010931346	4.51608618321539	4.91855021617097	5.00096621678917
TRINITY_DN3_c0_g1_i12	9.45993223422113	9.41731797874947	9.52014670559726	9.41146671564838	9.38473096841967	9.50047841436542	9.35640131333012	9.59217926654534	9.43453447433607	9.37215707250757	9.40861070660135	9.46296427273717	10.9712714809323	11.0924851351162	10.6137546664847	11.1036941768437	11.1499376126024	10.9940398102096	11.0670869290123	11.1261700486052	10.4899285349159	11.3334451739239	10.8992765683722	11.0266419131635
TRINITY_DN8308_c0_g1_i1	5.7046486841892	6.01045453476584	5.7188254244719	5.9043193571087	5.78069071662986	5.84719860384556	5.58306150413627	5.6529821302122	6.00706995861497	5.67162052405803	6.02764058646705	5.69743925275719	5.40715805439383	5.2291301845624	5.26217193807455	5.42636940857403	5.60208513305507	5.56967149881156	5.23090723795773	5.32227412585384	5.48852066682138	5.26833285538228	5.63288537396846	5.18369790806249
TRINITY_DN7222_c0_g1_i1	5.56535996946569	5.62876417329062	5.50831027682637	5.64327679996687	5.14223284288226	5.57165918337844	5.58306150413627	5.45706678242602	5.53948834066284	5.57710745724542	5.00491844649245	5.45610644286151	5.68432879861271	5.91452713140968	5.49542962700782	5.8760461559553	5.43003578299127	5.56967149881156	5.57375649975899	5.73189982208201	5.48852066682138	5.31988277163682	5.58956223253398	5.84187705707407
TRINITY_DN5615_c0_g1_i1	5.7046486841892	5.69155726557381	5.7723868722736	5.82360368535539	5.96810334168302	5.68998223973736	5.84914401368361	5.7392889873038	5.87089004869917	5.57710745724542	5.96088081028871	5.94112942809315	5.45147095324966	5.49604995419483	5.53630529449372	5.90232722230465	5.60208513305507	5.78811694977906	5.49821701245103	5.54659482207507	5.62327680893028	5.65843214716848	5.28389141941318	5.50545733834536
TRINITY_DN1332_c0_g1_i1	5.89735946189122	6.03359097452312	6.05122809099742	6.14034733613207	5.85445312757453	6.09079017532017	6.19844925515936	5.89475509504526	5.98540118397698	6.17974481342126	6.26399818513392	5.75039654312349	5.99034956796012	5.80116864289102	6.30225141696081	5.64153174078569	5.72253382270815	5.72986671002962	5.74262498206022	5.86115961914135	6.53062671700523	5.72879612589016	6.58470468533389	5.92631891684925
